"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","04-Jul-2024","43","33.33"
"MFP","04-Jul-2024","44","13.66"
"MFP","04-Jul-2024","45","11.11"
"MFP","04-Jul-2024","46","9.80"
"MFP","04-Jul-2024","47","9.80"
"MFP","04-Jul-2024","48","9.80"
"MFP","05-Jul-2024","1","10.00"
"MFP","05-Jul-2024","2","9.80"
"MFP","05-Jul-2024","3","9.80"
"MFP","05-Jul-2024","4","9.80"
"MFP","05-Jul-2024","5","9.80"
"MFP","05-Jul-2024","6","9.80"
"MFP","05-Jul-2024","7","9.80"
"MFP","05-Jul-2024","8","9.80"
"MFP","05-Jul-2024","9","9.80"
"MFP","05-Jul-2024","10","9.80"
"MFP","05-Jul-2024","11","9.80"
"MFP","05-Jul-2024","12","10.00"
"MFP","05-Jul-2024","13","10.00"
"MFP","05-Jul-2024","14","11.11"
"MFP","05-Jul-2024","15","35.44"
"MFP","05-Jul-2024","16","44.44"
"MFP","05-Jul-2024","17","34.18"
"MFP","05-Jul-2024","18","44.44"
"MFP","05-Jul-2024","19","44.44"
"MFP","05-Jul-2024","20","44.44"
"MFP","05-Jul-2024","21","53.43"
"MFP","05-Jul-2024","22","33.57"
"MFP","05-Jul-2024","23","22.47"
"MFP","05-Jul-2024","24","13.13"
"MFP","05-Jul-2024","25","11.11"
"MFP","05-Jul-2024","26","24.68"
"MFP","05-Jul-2024","27","24.68"
"MFP","05-Jul-2024","28","11.84"
"MFP","05-Jul-2024","29","10.59"
"MFP","05-Jul-2024","30","11.11"
"MFP","05-Jul-2024","31","33.33"
"MFP","05-Jul-2024","32","30.00"
"MFP","05-Jul-2024","33","24.68"
"MFP","05-Jul-2024","34","33.33"
"MFP","05-Jul-2024","35","40.91"
"MFP","05-Jul-2024","36","44.44"
"MFP","05-Jul-2024","37","67.77"
"MFP","05-Jul-2024","38","59.48"
"MFP","05-Jul-2024","39","68.41"
"MFP","05-Jul-2024","40","64.68"
"MFP","05-Jul-2024","41","44.44"
"MFP","05-Jul-2024","42","44.44"
"MFP","05-Jul-2024","43","24.68"
"MFP","05-Jul-2024","44","27.08"
"MFP","05-Jul-2024","45","19.99"
"MFP","05-Jul-2024","46","10.00"
"MFP","05-Jul-2024","47","10.00"
"MFP","05-Jul-2024","48","9.80"
"MFP","06-Jul-2024","1","10.00"
"MFP","06-Jul-2024","2","10.00"
"MFP","06-Jul-2024","3","9.80"
"MFP","06-Jul-2024","4","9.80"
"MFP","06-Jul-2024","5","9.80"
"MFP","06-Jul-2024","6","9.80"
"MFP","06-Jul-2024","7","9.80"
"MFP","06-Jul-2024","8","9.80"
"MFP","06-Jul-2024","9","9.80"
"MFP","06-Jul-2024","10","9.80"
"MFP","06-Jul-2024","11","9.80"
"MFP","06-Jul-2024","12","10.00"
"MFP","06-Jul-2024","13","20.03"
"MFP","06-Jul-2024","14","20.03"
"MFP","06-Jul-2024","15","33.33"
"MFP","06-Jul-2024","16","20.03"
"MFP","06-Jul-2024","17","20.03"
"MFP","06-Jul-2024","18","35.44"
"MFP","06-Jul-2024","19","30.00"
"MFP","06-Jul-2024","20","30.00"
