"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","13-Apr-2024","11","10.00"
"MFP","13-Apr-2024","12","20.03"
"MFP","13-Apr-2024","13","20.03"
"MFP","13-Apr-2024","14","22.22"
"MFP","13-Apr-2024","15","30.00"
"MFP","13-Apr-2024","16","24.68"
"MFP","13-Apr-2024","17","20.03"
"MFP","13-Apr-2024","18","40.12"
"MFP","13-Apr-2024","19","30.00"
"MFP","13-Apr-2024","20","30.00"
"MFP","13-Apr-2024","21","22.22"
"MFP","13-Apr-2024","22","21.90"
"MFP","13-Apr-2024","23","10.00"
"MFP","13-Apr-2024","24","10.00"
"MFP","13-Apr-2024","25","22.22"
"MFP","13-Apr-2024","26","22.22"
"MFP","13-Apr-2024","27","22.22"
"MFP","13-Apr-2024","28","15.11"
"MFP","13-Apr-2024","29","20.88"
"MFP","13-Apr-2024","30","13.77"
"MFP","13-Apr-2024","31","22.22"
"MFP","13-Apr-2024","32","31.77"
"MFP","13-Apr-2024","33","31.77"
"MFP","13-Apr-2024","34","48.00"
"MFP","13-Apr-2024","35","33.33"
"MFP","13-Apr-2024","36","33.33"
"MFP","13-Apr-2024","37","70.00"
"MFP","13-Apr-2024","38","67.77"
"MFP","13-Apr-2024","39","70.00"
"MFP","13-Apr-2024","40","59.90"
"MFP","13-Apr-2024","41","58.88"
"MFP","13-Apr-2024","42","49.99"
"MFP","13-Apr-2024","43","48.00"
"MFP","13-Apr-2024","44","33.33"
"MFP","13-Apr-2024","45","32.09"
"MFP","13-Apr-2024","46","30.00"
"MFP","13-Apr-2024","47","24.73"
"MFP","13-Apr-2024","48","26.36"
"MFP","14-Apr-2024","1","30.00"
"MFP","14-Apr-2024","2","29.56"
"MFP","14-Apr-2024","3","20.03"
"MFP","14-Apr-2024","4","20.03"
"MFP","14-Apr-2024","5","11.11"
"MFP","14-Apr-2024","6","11.11"
"MFP","14-Apr-2024","7","11.11"
"MFP","14-Apr-2024","8","10.00"
"MFP","14-Apr-2024","9","11.11"
"MFP","14-Apr-2024","10","11.11"
"MFP","14-Apr-2024","11","20.03"
"MFP","14-Apr-2024","12","22.22"
"MFP","14-Apr-2024","13","24.68"
"MFP","14-Apr-2024","14","30.00"
"MFP","14-Apr-2024","15","30.00"
"MFP","14-Apr-2024","16","30.00"
"MFP","14-Apr-2024","17","24.68"
"MFP","14-Apr-2024","18","30.00"
"MFP","14-Apr-2024","19","24.68"
"MFP","14-Apr-2024","20","30.00"
"MFP","14-Apr-2024","21","30.00"
"MFP","14-Apr-2024","22","30.00"
"MFP","14-Apr-2024","23","24.68"
"MFP","14-Apr-2024","24","20.07"
"MFP","14-Apr-2024","25","30.00"
"MFP","14-Apr-2024","26","30.00"
"MFP","14-Apr-2024","27","30.00"
"MFP","14-Apr-2024","28","30.00"
"MFP","14-Apr-2024","29","24.68"
"MFP","14-Apr-2024","30","30.00"
"MFP","14-Apr-2024","31","30.00"
"MFP","14-Apr-2024","32","30.00"
"MFP","14-Apr-2024","33","30.00"
"MFP","14-Apr-2024","34","30.00"
"MFP","14-Apr-2024","35","30.00"
