"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESE","01-Sep-2023","16","3.75"
"MRP","PRIRESA","01-Sep-2023","16","0.01"
"MRP","PRIRESB","01-Sep-2023","16","0.01"
"MRP","PRIRESC","01-Sep-2023","16","0.01"
"MRP","PRIRESD","01-Sep-2023","16","0.01"
"MRP","PRIRESE","01-Sep-2023","16","0.00"
"MRP","CONRESA","01-Sep-2023","17","15.55"
"MRP","CONRESB","01-Sep-2023","17","13.22"
"MRP","CONRESC","01-Sep-2023","17","11.66"
"MRP","CONRESD","01-Sep-2023","17","9.33"
"MRP","CONRESE","01-Sep-2023","17","3.89"
"MRP","PRIRESA","01-Sep-2023","17","0.01"
"MRP","PRIRESB","01-Sep-2023","17","0.01"
"MRP","PRIRESC","01-Sep-2023","17","0.01"
"MRP","PRIRESD","01-Sep-2023","17","0.01"
"MRP","PRIRESE","01-Sep-2023","17","0.00"
"MRP","CONRESA","01-Sep-2023","18","20.45"
"MRP","CONRESB","01-Sep-2023","18","17.39"
"MRP","CONRESC","01-Sep-2023","18","15.34"
"MRP","CONRESD","01-Sep-2023","18","12.27"
"MRP","CONRESE","01-Sep-2023","18","5.11"
"MRP","PRIRESA","01-Sep-2023","18","0.01"
"MRP","PRIRESB","01-Sep-2023","18","0.01"
"MRP","PRIRESC","01-Sep-2023","18","0.01"
"MRP","PRIRESD","01-Sep-2023","18","0.01"
"MRP","PRIRESE","01-Sep-2023","18","0.00"
"MRP","CONRESA","01-Sep-2023","19","18.91"
"MRP","CONRESB","01-Sep-2023","19","16.07"
"MRP","CONRESC","01-Sep-2023","19","14.18"
"MRP","CONRESD","01-Sep-2023","19","11.34"
"MRP","CONRESE","01-Sep-2023","19","4.73"
"MRP","PRIRESA","01-Sep-2023","19","0.06"
"MRP","PRIRESB","01-Sep-2023","19","0.05"
"MRP","PRIRESC","01-Sep-2023","19","0.05"
"MRP","PRIRESD","01-Sep-2023","19","0.04"
"MRP","PRIRESE","01-Sep-2023","19","0.02"
"MRP","CONRESA","01-Sep-2023","20","17.40"
"MRP","CONRESB","01-Sep-2023","20","14.79"
"MRP","CONRESC","01-Sep-2023","20","13.05"
"MRP","CONRESD","01-Sep-2023","20","10.44"
"MRP","CONRESE","01-Sep-2023","20","4.35"
"MRP","PRIRESA","01-Sep-2023","20","0.06"
"MRP","PRIRESB","01-Sep-2023","20","0.05"
"MRP","PRIRESC","01-Sep-2023","20","0.05"
"MRP","PRIRESD","01-Sep-2023","20","0.04"
"MRP","PRIRESE","01-Sep-2023","20","0.02"
"MRP","CONRESA","01-Sep-2023","21","5.96"
"MRP","CONRESB","01-Sep-2023","21","5.07"
"MRP","CONRESC","01-Sep-2023","21","4.47"
"MRP","CONRESD","01-Sep-2023","21","3.58"
"MRP","CONRESE","01-Sep-2023","21","1.49"
"MRP","PRIRESA","01-Sep-2023","21","0.06"
"MRP","PRIRESB","01-Sep-2023","21","0.05"
"MRP","PRIRESC","01-Sep-2023","21","0.04"
"MRP","PRIRESD","01-Sep-2023","21","0.04"
"MRP","PRIRESE","01-Sep-2023","21","0.02"
"MRP","CONRESA","01-Sep-2023","22","5.44"
"MRP","CONRESB","01-Sep-2023","22","4.62"
"MRP","CONRESC","01-Sep-2023","22","4.08"
"MRP","CONRESD","01-Sep-2023","22","3.26"
"MRP","CONRESE","01-Sep-2023","22","1.36"
"MRP","PRIRESA","01-Sep-2023","22","0.05"
"MRP","PRIRESB","01-Sep-2023","22","0.04"
"MRP","PRIRESC","01-Sep-2023","22","0.04"
"MRP","PRIRESD","01-Sep-2023","22","0.03"
"MRP","PRIRESE","01-Sep-2023","22","0.01"
"MRP","CONRESA","01-Sep-2023","23","9.04"
"MRP","CONRESB","01-Sep-2023","23","7.68"
"MRP","CONRESC","01-Sep-2023","23","6.78"
"MRP","CONRESD","01-Sep-2023","23","5.42"
"MRP","CONRESE","01-Sep-2023","23","2.26"
"MRP","PRIRESA","01-Sep-2023","23","0.06"
"MRP","PRIRESB","01-Sep-2023","23","0.05"
"MRP","PRIRESC","01-Sep-2023","23","0.05"
"MRP","PRIRESD","01-Sep-2023","23","0.04"
"MRP","PRIRESE","01-Sep-2023","23","0.02"
"MRP","CONRESA","01-Sep-2023","24","9.87"
"MRP","CONRESB","01-Sep-2023","24","8.39"
"MRP","CONRESC","01-Sep-2023","24","7.40"
"MRP","CONRESD","01-Sep-2023","24","5.92"
"MRP","CONRESE","01-Sep-2023","24","2.47"
"MRP","PRIRESA","01-Sep-2023","24","0.06"
"MRP","PRIRESB","01-Sep-2023","24","0.05"
"MRP","PRIRESC","01-Sep-2023","24","0.05"
