"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESE","01-Oct-2023","34","0.03"
"MRP","PRIRESA","01-Oct-2023","34","0.07"
"MRP","PRIRESB","01-Oct-2023","34","0.06"
"MRP","PRIRESC","01-Oct-2023","34","0.05"
"MRP","PRIRESD","01-Oct-2023","34","0.04"
"MRP","PRIRESE","01-Oct-2023","34","0.02"
"MRP","CONRESA","01-Oct-2023","35","0.10"
"MRP","CONRESB","01-Oct-2023","35","0.08"
"MRP","CONRESC","01-Oct-2023","35","0.08"
"MRP","CONRESD","01-Oct-2023","35","0.06"
"MRP","CONRESE","01-Oct-2023","35","0.02"
"MRP","PRIRESA","01-Oct-2023","35","0.50"
"MRP","PRIRESB","01-Oct-2023","35","0.43"
"MRP","PRIRESC","01-Oct-2023","35","0.38"
"MRP","PRIRESD","01-Oct-2023","35","0.30"
"MRP","PRIRESE","01-Oct-2023","35","0.13"
"MRP","CONRESA","01-Oct-2023","36","8.13"
"MRP","CONRESB","01-Oct-2023","36","6.91"
"MRP","CONRESC","01-Oct-2023","36","6.10"
"MRP","CONRESD","01-Oct-2023","36","4.88"
"MRP","CONRESE","01-Oct-2023","36","2.03"
"MRP","PRIRESA","01-Oct-2023","36","0.50"
"MRP","PRIRESB","01-Oct-2023","36","0.42"
"MRP","PRIRESC","01-Oct-2023","36","0.38"
"MRP","PRIRESD","01-Oct-2023","36","0.30"
"MRP","PRIRESE","01-Oct-2023","36","0.12"
"MRP","CONRESA","01-Oct-2023","37","15.55"
"MRP","CONRESB","01-Oct-2023","37","13.22"
"MRP","CONRESC","01-Oct-2023","37","11.66"
"MRP","CONRESD","01-Oct-2023","37","9.33"
"MRP","CONRESE","01-Oct-2023","37","3.89"
"MRP","PRIRESA","01-Oct-2023","37","0.50"
"MRP","PRIRESB","01-Oct-2023","37","0.43"
"MRP","PRIRESC","01-Oct-2023","37","0.38"
"MRP","PRIRESD","01-Oct-2023","37","0.30"
"MRP","PRIRESE","01-Oct-2023","37","0.13"
"MRP","CONRESA","01-Oct-2023","38","24.68"
"MRP","CONRESB","01-Oct-2023","38","20.98"
"MRP","CONRESC","01-Oct-2023","38","18.51"
"MRP","CONRESD","01-Oct-2023","38","14.81"
"MRP","CONRESE","01-Oct-2023","38","6.17"
"MRP","PRIRESA","01-Oct-2023","38","3.12"
"MRP","PRIRESB","01-Oct-2023","38","2.65"
"MRP","PRIRESC","01-Oct-2023","38","2.34"
"MRP","PRIRESD","01-Oct-2023","38","1.87"
"MRP","PRIRESE","01-Oct-2023","38","0.78"
"MRP","CONRESA","01-Oct-2023","39","25.55"
"MRP","CONRESB","01-Oct-2023","39","21.72"
"MRP","CONRESC","01-Oct-2023","39","19.16"
"MRP","CONRESD","01-Oct-2023","39","15.33"
"MRP","CONRESE","01-Oct-2023","39","6.39"
"MRP","PRIRESA","01-Oct-2023","39","0.50"
"MRP","PRIRESB","01-Oct-2023","39","0.42"
"MRP","PRIRESC","01-Oct-2023","39","0.37"
"MRP","PRIRESD","01-Oct-2023","39","0.30"
"MRP","PRIRESE","01-Oct-2023","39","0.12"
"MRP","CONRESA","01-Oct-2023","40","33.77"
"MRP","CONRESB","01-Oct-2023","40","28.70"
"MRP","CONRESC","01-Oct-2023","40","25.33"
"MRP","CONRESD","01-Oct-2023","40","20.26"
"MRP","CONRESE","01-Oct-2023","40","8.44"
"MRP","PRIRESA","01-Oct-2023","40","0.50"
"MRP","PRIRESB","01-Oct-2023","40","0.42"
"MRP","PRIRESC","01-Oct-2023","40","0.37"
"MRP","PRIRESD","01-Oct-2023","40","0.30"
"MRP","PRIRESE","01-Oct-2023","40","0.12"
"MRP","CONRESA","01-Oct-2023","41","36.91"
"MRP","CONRESB","01-Oct-2023","41","31.38"
"MRP","CONRESC","01-Oct-2023","41","27.69"
"MRP","CONRESD","01-Oct-2023","41","22.15"
"MRP","CONRESE","01-Oct-2023","41","9.23"
"MRP","PRIRESA","01-Oct-2023","41","0.50"
"MRP","PRIRESB","01-Oct-2023","41","0.42"
"MRP","PRIRESC","01-Oct-2023","41","0.38"
"MRP","PRIRESD","01-Oct-2023","41","0.30"
"MRP","PRIRESE","01-Oct-2023","41","0.12"
"MRP","CONRESA","01-Oct-2023","42","44.69"
"MRP","CONRESB","01-Oct-2023","42","37.99"
"MRP","CONRESC","01-Oct-2023","42","33.52"
"MRP","CONRESD","01-Oct-2023","42","26.81"
"MRP","CONRESE","01-Oct-2023","42","11.17"
"MRP","PRIRESA","01-Oct-2023","42","0.50"
"MRP","PRIRESB","01-Oct-2023","42","0.43"
"MRP","PRIRESC","01-Oct-2023","42","0.38"
"MRP","PRIRESD","01-Oct-2023","42","0.30"
"MRP","PRIRESE","01-Oct-2023","42","0.13"
"MRP","CONRESA","01-Oct-2023","43","41.24"
"MRP","CONRESB","01-Oct-2023","43","35.06"
"MRP","CONRESC","01-Oct-2023","43","30.93"
"MRP","CONRESD","01-Oct-2023","43","24.75"
"MRP","CONRESE","01-Oct-2023","43","10.31"
"MRP","PRIRESA","01-Oct-2023","43","3.12"
"MRP","PRIRESB","01-Oct-2023","43","2.65"
"MRP","PRIRESC","01-Oct-2023","43","2.34"
"MRP","PRIRESD","01-Oct-2023","43","1.87"
"MRP","PRIRESE","01-Oct-2023","43","0.78"
"MRP","CONRESA","01-Oct-2023","44","24.68"
"MRP","CONRESB","01-Oct-2023","44","20.98"
"MRP","CONRESC","01-Oct-2023","44","18.51"
"MRP","CONRESD","01-Oct-2023","44","14.81"
"MRP","CONRESE","01-Oct-2023","44","6.17"
"MRP","PRIRESA","01-Oct-2023","44","0.50"
"MRP","PRIRESB","01-Oct-2023","44","0.42"
"MRP","PRIRESC","01-Oct-2023","44","0.37"
"MRP","PRIRESD","01-Oct-2023","44","0.30"
"MRP","PRIRESE","01-Oct-2023","44","0.12"
"MRP","CONRESA","01-Oct-2023","45","12.88"
"MRP","CONRESB","01-Oct-2023","45","10.95"
"MRP","CONRESC","01-Oct-2023","45","9.66"
"MRP","CONRESD","01-Oct-2023","45","7.73"
"MRP","CONRESE","01-Oct-2023","45","3.22"
"MRP","PRIRESA","01-Oct-2023","45","0.50"
"MRP","PRIRESB","01-Oct-2023","45","0.43"
"MRP","PRIRESC","01-Oct-2023","45","0.38"
"MRP","PRIRESD","01-Oct-2023","45","0.30"
"MRP","PRIRESE","01-Oct-2023","45","0.13"
"MRP","CONRESA","01-Oct-2023","46","2.00"
"MRP","CONRESB","01-Oct-2023","46","1.70"
"MRP","CONRESC","01-Oct-2023","46","1.50"
"MRP","CONRESD","01-Oct-2023","46","1.20"
"MRP","CONRESE","01-Oct-2023","46","0.50"
"MRP","PRIRESA","01-Oct-2023","46","0.06"
"MRP","PRIRESB","01-Oct-2023","46","0.05"
"MRP","PRIRESC","01-Oct-2023","46","0.05"
"MRP","PRIRESD","01-Oct-2023","46","0.04"
"MRP","PRIRESE","01-Oct-2023","46","0.02"
"MRP","CONRESA","01-Oct-2023","47","0.10"
"MRP","CONRESB","01-Oct-2023","47","0.09"
"MRP","CONRESC","01-Oct-2023","47","0.08"
