"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01-May-2023","41","0.03"
"MRP","PRIRESE","01-May-2023","41","0.01"
"MRP","CONRESA","01-May-2023","42","35.00"
"MRP","CONRESB","01-May-2023","42","29.75"
"MRP","CONRESC","01-May-2023","42","26.25"
"MRP","CONRESD","01-May-2023","42","21.00"
"MRP","CONRESE","01-May-2023","42","8.75"
"MRP","PRIRESA","01-May-2023","42","0.02"
"MRP","PRIRESB","01-May-2023","42","0.02"
"MRP","PRIRESC","01-May-2023","42","0.01"
"MRP","PRIRESD","01-May-2023","42","0.01"
"MRP","PRIRESE","01-May-2023","42","0.00"
"MRP","CONRESA","01-May-2023","43","33.27"
"MRP","CONRESB","01-May-2023","43","28.28"
"MRP","CONRESC","01-May-2023","43","24.96"
"MRP","CONRESD","01-May-2023","43","19.96"
"MRP","CONRESE","01-May-2023","43","8.32"
"MRP","PRIRESA","01-May-2023","43","0.02"
"MRP","PRIRESB","01-May-2023","43","0.02"
"MRP","PRIRESC","01-May-2023","43","0.01"
"MRP","PRIRESD","01-May-2023","43","0.01"
"MRP","PRIRESE","01-May-2023","43","0.00"
"MRP","CONRESA","01-May-2023","44","25.00"
"MRP","CONRESB","01-May-2023","44","21.25"
"MRP","CONRESC","01-May-2023","44","18.75"
"MRP","CONRESD","01-May-2023","44","15.00"
"MRP","CONRESE","01-May-2023","44","6.25"
"MRP","PRIRESA","01-May-2023","44","0.05"
"MRP","PRIRESB","01-May-2023","44","0.04"
"MRP","PRIRESC","01-May-2023","44","0.04"
"MRP","PRIRESD","01-May-2023","44","0.03"
"MRP","PRIRESE","01-May-2023","44","0.01"
"MRP","CONRESA","01-May-2023","45","2.00"
"MRP","CONRESB","01-May-2023","45","1.70"
"MRP","CONRESC","01-May-2023","45","1.50"
"MRP","CONRESD","01-May-2023","45","1.20"
"MRP","CONRESE","01-May-2023","45","0.50"
"MRP","PRIRESA","01-May-2023","45","0.05"
"MRP","PRIRESB","01-May-2023","45","0.04"
"MRP","PRIRESC","01-May-2023","45","0.04"
"MRP","PRIRESD","01-May-2023","45","0.03"
"MRP","PRIRESE","01-May-2023","45","0.01"
"MRP","CONRESA","01-May-2023","46","2.00"
"MRP","CONRESB","01-May-2023","46","1.70"
"MRP","CONRESC","01-May-2023","46","1.50"
"MRP","CONRESD","01-May-2023","46","1.20"
"MRP","CONRESE","01-May-2023","46","0.50"
"MRP","PRIRESA","01-May-2023","46","0.06"
"MRP","PRIRESB","01-May-2023","46","0.05"
"MRP","PRIRESC","01-May-2023","46","0.04"
"MRP","PRIRESD","01-May-2023","46","0.04"
"MRP","PRIRESE","01-May-2023","46","0.02"
"MRP","CONRESA","01-May-2023","47","0.10"
