"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESD","01-Dec-2023","23","14.81"
"MRP","CONRESE","01-Dec-2023","23","6.17"
"MRP","PRIRESA","01-Dec-2023","23","0.05"
"MRP","PRIRESB","01-Dec-2023","23","0.04"
"MRP","PRIRESC","01-Dec-2023","23","0.04"
"MRP","PRIRESD","01-Dec-2023","23","0.03"
"MRP","PRIRESE","01-Dec-2023","23","0.01"
"MRP","CONRESA","01-Dec-2023","24","20.14"
"MRP","CONRESB","01-Dec-2023","24","17.12"
"MRP","CONRESC","01-Dec-2023","24","15.10"
"MRP","CONRESD","01-Dec-2023","24","12.08"
"MRP","CONRESE","01-Dec-2023","24","5.03"
"MRP","PRIRESA","01-Dec-2023","24","0.05"
"MRP","PRIRESB","01-Dec-2023","24","0.04"
"MRP","PRIRESC","01-Dec-2023","24","0.04"
"MRP","PRIRESD","01-Dec-2023","24","0.03"
"MRP","PRIRESE","01-Dec-2023","24","0.01"
"MRP","CONRESA","01-Dec-2023","25","15.15"
"MRP","CONRESB","01-Dec-2023","25","12.88"
"MRP","CONRESC","01-Dec-2023","25","11.37"
"MRP","CONRESD","01-Dec-2023","25","9.09"
"MRP","CONRESE","01-Dec-2023","25","3.79"
"MRP","PRIRESA","01-Dec-2023","25","0.05"
"MRP","PRIRESB","01-Dec-2023","25","0.04"
"MRP","PRIRESC","01-Dec-2023","25","0.04"
"MRP","PRIRESD","01-Dec-2023","25","0.03"
"MRP","PRIRESE","01-Dec-2023","25","0.01"
"MRP","CONRESA","01-Dec-2023","26","12.34"
"MRP","CONRESB","01-Dec-2023","26","10.49"
"MRP","CONRESC","01-Dec-2023","26","9.25"
"MRP","CONRESD","01-Dec-2023","26","7.40"
"MRP","CONRESE","01-Dec-2023","26","3.08"
"MRP","PRIRESA","01-Dec-2023","26","0.05"
"MRP","PRIRESB","01-Dec-2023","26","0.04"
"MRP","PRIRESC","01-Dec-2023","26","0.04"
"MRP","PRIRESD","01-Dec-2023","26","0.03"
"MRP","PRIRESE","01-Dec-2023","26","0.01"
"MRP","CONRESA","01-Dec-2023","27","23.88"
"MRP","CONRESB","01-Dec-2023","27","20.29"
"MRP","CONRESC","01-Dec-2023","27","17.91"
"MRP","CONRESD","01-Dec-2023","27","14.33"
"MRP","CONRESE","01-Dec-2023","27","5.97"
