"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","07-Sep-2023","34","37.50"
"MFP","07-Sep-2023","35","35.00"
"MFP","07-Sep-2023","36","37.58"
"MFP","07-Sep-2023","37","67.77"
"MFP","07-Sep-2023","38","35.00"
"MFP","07-Sep-2023","39","53.57"
"MFP","07-Sep-2023","40","45.85"
"MFP","07-Sep-2023","41","36.53"
"MFP","07-Sep-2023","42","33.00"
"MFP","07-Sep-2023","43","16.37"
"MFP","07-Sep-2023","44","10.00"
"MFP","07-Sep-2023","45","10.00"
"MFP","07-Sep-2023","46","10.00"
"MFP","07-Sep-2023","47","9.80"
"MFP","07-Sep-2023","48","9.80"
"MFP","08-Sep-2023","1","9.80"
"MFP","08-Sep-2023","2","10.00"
"MFP","08-Sep-2023","3","9.80"
"MFP","08-Sep-2023","4","9.80"
"MFP","08-Sep-2023","5","9.80"
"MFP","08-Sep-2023","6","9.80"
"MFP","08-Sep-2023","7","9.80"
"MFP","08-Sep-2023","8","9.80"
"MFP","08-Sep-2023","9","9.80"
"MFP","08-Sep-2023","10","9.80"
"MFP","08-Sep-2023","11","10.00"
"MFP","08-Sep-2023","12","10.00"
"MFP","08-Sep-2023","13","10.03"
"MFP","08-Sep-2023","14","15.00"
"MFP","08-Sep-2023","15","17.48"
"MFP","08-Sep-2023","16","44.44"
"MFP","08-Sep-2023","17","18.65"
"MFP","08-Sep-2023","18","50.00"
"MFP","08-Sep-2023","19","30.00"
"MFP","08-Sep-2023","20","19.71"
"MFP","08-Sep-2023","21","17.39"
"MFP","08-Sep-2023","22","15.00"
"MFP","08-Sep-2023","23","15.00"
"MFP","08-Sep-2023","24","13.00"
"MFP","08-Sep-2023","25","12.05"
"MFP","08-Sep-2023","26","15.00"
"MFP","08-Sep-2023","27","12.58"
"MFP","08-Sep-2023","28","11.39"
"MFP","08-Sep-2023","29","15.00"
"MFP","08-Sep-2023","30","10.00"
"MFP","08-Sep-2023","31","15.83"
"MFP","08-Sep-2023","32","15.00"
"MFP","08-Sep-2023","33","15.86"
"MFP","08-Sep-2023","34","53.57"
"MFP","08-Sep-2023","35","20.96"
"MFP","08-Sep-2023","36","22.22"
"MFP","08-Sep-2023","37","155.58"
"MFP","08-Sep-2023","38","128.00"
"MFP","08-Sep-2023","39","168.00"
"MFP","08-Sep-2023","40","128.00"
"MFP","08-Sep-2023","41","98.23"
"MFP","08-Sep-2023","42","34.95"
"MFP","08-Sep-2023","43","13.00"
"MFP","08-Sep-2023","44","10.00"
"MFP","08-Sep-2023","45","10.00"
"MFP","08-Sep-2023","46","10.00"
"MFP","08-Sep-2023","47","10.00"
"MFP","08-Sep-2023","48","10.00"
"MFP","09-Sep-2023","1","10.00"
"MFP","09-Sep-2023","2","10.00"
"MFP","09-Sep-2023","3","9.80"
"MFP","09-Sep-2023","4","10.00"
"MFP","09-Sep-2023","5","9.80"
"MFP","09-Sep-2023","6","9.80"
"MFP","09-Sep-2023","7","9.80"
"MFP","09-Sep-2023","8","9.80"
"MFP","09-Sep-2023","9","9.80"
"MFP","09-Sep-2023","10","9.80"
"MFP","09-Sep-2023","11","10.00"
"MFP","09-Sep-2023","12","10.00"
"MFP","09-Sep-2023","13","10.03"
"MFP","09-Sep-2023","14","15.00"
"MFP","09-Sep-2023","15","49.99"
"MFP","09-Sep-2023","16","50.00"
"MFP","09-Sep-2023","17","12.34"
"MFP","09-Sep-2023","18","50.00"
"MFP","09-Sep-2023","19","17.70"
"MFP","09-Sep-2023","20","30.03"
"MFP","09-Sep-2023","21","31.38"
"MFP","09-Sep-2023","22","30.03"
"MFP","09-Sep-2023","23","30.03"
"MFP","09-Sep-2023","24","27.77"
"MFP","09-Sep-2023","25","20.31"
"MFP","09-Sep-2023","26","16.00"
"MFP","09-Sep-2023","27","10.08"
"MFP","09-Sep-2023","28","10.03"
"MFP","09-Sep-2023","29","10.03"
"MFP","09-Sep-2023","30","11.83"
"MFP","09-Sep-2023","31","16.90"
"MFP","09-Sep-2023","32","13.55"
"MFP","09-Sep-2023","33","11.76"
"MFP","09-Sep-2023","34","12.34"
"MFP","09-Sep-2023","35","11.79"
"MFP","09-Sep-2023","36","12.00"
"MFP","09-Sep-2023","37","93.86"
"MFP","09-Sep-2023","38","50.00"
"MFP","09-Sep-2023","39","117.22"
"MFP","09-Sep-2023","40","63.57"
"MFP","09-Sep-2023","41","56.89"
"MFP","09-Sep-2023","42","53.57"
"MFP","09-Sep-2023","43","50.03"
"MFP","09-Sep-2023","44","33.93"
"MFP","09-Sep-2023","45","33.33"
"MFP","09-Sep-2023","46","30.03"
"MFP","09-Sep-2023","47","17.70"
"MFP","09-Sep-2023","48","15.00"
"MFP","10-Sep-2023","1","15.00"
"MFP","10-Sep-2023","2","15.00"
"MFP","10-Sep-2023","3","10.00"
"MFP","10-Sep-2023","4","10.00"
"MFP","10-Sep-2023","5","10.00"
"MFP","10-Sep-2023","6","10.00"
"MFP","10-Sep-2023","7","10.00"
"MFP","10-Sep-2023","8","10.00"
"MFP","10-Sep-2023","9","10.00"
"MFP","10-Sep-2023","10","10.00"
"MFP","10-Sep-2023","11","10.00"
"MFP","10-Sep-2023","12","10.00"
"MFP","10-Sep-2023","13","30.03"
"MFP","10-Sep-2023","14","37.00"
"MFP","10-Sep-2023","15","53.57"
"MFP","10-Sep-2023","16","53.57"
"MFP","10-Sep-2023","17","35.06"
"MFP","10-Sep-2023","18","53.57"
"MFP","10-Sep-2023","19","32.73"
"MFP","10-Sep-2023","20","44.44"
"MFP","10-Sep-2023","21","30.03"
"MFP","10-Sep-2023","22","13.28"
"MFP","10-Sep-2023","23","10.03"
"MFP","10-Sep-2023","24","10.03"
"MFP","10-Sep-2023","25","30.03"
"MFP","10-Sep-2023","26","30.03"
"MFP","10-Sep-2023","27","30.03"
"MFP","10-Sep-2023","28","15.83"
"MFP","10-Sep-2023","29","15.83"
"MFP","10-Sep-2023","30","15.83"
"MFP","10-Sep-2023","31","15.83"
"MFP","10-Sep-2023","32","18.28"
"MFP","10-Sep-2023","33","18.28"
"MFP","10-Sep-2023","34","30.03"
"MFP","10-Sep-2023","35","18.28"
"MFP","10-Sep-2023","36","37.00"
"MFP","10-Sep-2023","37","88.00"
"MFP","10-Sep-2023","38","50.00"
"MFP","10-Sep-2023","39","88.00"
"MFP","10-Sep-2023","40","53.57"
"MFP","10-Sep-2023","41","52.55"
"MFP","10-Sep-2023","42","37.00"
"MFP","10-Sep-2023","43","22.22"
"MFP","10-Sep-2023","44","15.53"
"MFP","10-Sep-2023","45","34.98"
"MFP","10-Sep-2023","46","18.28"
"MFP","10-Sep-2023","47","20.31"
"MFP","10-Sep-2023","48","10.03"
"MFP","11-Sep-2023","1","10.00"
"MFP","11-Sep-2023","2","10.00"
"MFP","11-Sep-2023","3","10.00"
"MFP","11-Sep-2023","4","10.00"
"MFP","11-Sep-2023","5","10.00"
"MFP","11-Sep-2023","6","10.00"
"MFP","11-Sep-2023","7","10.00"
"MFP","11-Sep-2023","8","10.00"
"MFP","11-Sep-2023","9","10.00"
"MFP","11-Sep-2023","10","10.00"
"MFP","11-Sep-2023","11","10.00"
"MFP","11-Sep-2023","12","10.00"
"MFP","11-Sep-2023","13","33.33"
"MFP","11-Sep-2023","14","50.00"
"MFP","11-Sep-2023","15","67.77"
"MFP","11-Sep-2023","16","58.59"
"MFP","11-Sep-2023","17","54.20"
"MFP","11-Sep-2023","18","124.44"
"MFP","11-Sep-2023","19","131.40"
"MFP","11-Sep-2023","20","140.88"
"MFP","11-Sep-2023","21","138.92"
"MFP","11-Sep-2023","22","130.88"
"MFP","11-Sep-2023","23","137.02"
"MFP","11-Sep-2023","24","118.23"
"MFP","11-Sep-2023","25","81.93"
"MFP","11-Sep-2023","26","86.27"
"MFP","11-Sep-2023","27","82.27"
"MFP","11-Sep-2023","28","121.73"
"MFP","11-Sep-2023","29","140.88"
"MFP","11-Sep-2023","30","140.88"
"MFP","11-Sep-2023","31","140.67"
"MFP","11-Sep-2023","32","140.67"
"MFP","11-Sep-2023","33","145.41"
"MFP","11-Sep-2023","34","168.00"
"MFP","11-Sep-2023","35","140.67"
"MFP","11-Sep-2023","36","168.00"
"MFP","11-Sep-2023","37","170.98"
"MFP","11-Sep-2023","38","148.00"
"MFP","11-Sep-2023","39","175.49"
"MFP","11-Sep-2023","40","155.25"
"MFP","11-Sep-2023","41","128.00"
"MFP","11-Sep-2023","42","113.06"
"MFP","11-Sep-2023","43","80.00"
"MFP","11-Sep-2023","44","53.57"
"MFP","11-Sep-2023","45","31.45"
"MFP","11-Sep-2023","46","21.81"
"MFP","11-Sep-2023","47","10.03"
"MFP","11-Sep-2023","48","10.00"
"MFP","12-Sep-2023","1","10.00"
"MFP","12-Sep-2023","2","10.00"
"MFP","12-Sep-2023","3","10.00"
