"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","05-May-2023","17","23.32"
"MFP","05-May-2023","18","53.33"
"MFP","05-May-2023","19","13.32"
"MFP","05-May-2023","20","15.33"
"MFP","05-May-2023","21","15.33"
"MFP","05-May-2023","22","15.00"
"MFP","05-May-2023","23","21.14"
"MFP","05-May-2023","24","15.33"
"MFP","05-May-2023","25","23.09"
"MFP","05-May-2023","26","23.32"
"MFP","05-May-2023","27","23.09"
"MFP","05-May-2023","28","21.14"
"MFP","05-May-2023","29","23.09"
"MFP","05-May-2023","30","23.09"
"MFP","05-May-2023","31","23.09"
"MFP","05-May-2023","32","21.14"
"MFP","05-May-2023","33","21.14"
"MFP","05-May-2023","34","24.32"
"MFP","05-May-2023","35","23.09"
"MFP","05-May-2023","36","23.32"
"MFP","05-May-2023","37","73.00"
"MFP","05-May-2023","38","24.32"
"MFP","05-May-2023","39","73.00"
"MFP","05-May-2023","40","53.33"
"MFP","05-May-2023","41","37.00"
"MFP","05-May-2023","42","15.33"
"MFP","05-May-2023","43","15.00"
"MFP","05-May-2023","44","10.00"
"MFP","05-May-2023","45","10.00"
"MFP","05-May-2023","46","10.00"
"MFP","05-May-2023","47","15.33"
"MFP","05-May-2023","48","15.00"
"MFP","06-May-2023","1","13.33"
"MFP","06-May-2023","2","13.67"
"MFP","06-May-2023","3","10.00"
"MFP","06-May-2023","4","10.00"
"MFP","06-May-2023","5","10.00"
"MFP","06-May-2023","6","10.00"
"MFP","06-May-2023","7","10.00"
"MFP","06-May-2023","8","10.00"
"MFP","06-May-2023","9","10.00"
"MFP","06-May-2023","10","10.00"
"MFP","06-May-2023","11","13.33"
"MFP","06-May-2023","12","13.33"
"MFP","06-May-2023","13","33.33"
"MFP","06-May-2023","14","37.00"
"MFP","06-May-2023","15","50.00"
"MFP","06-May-2023","16","50.00"
"MFP","06-May-2023","17","18.33"
"MFP","06-May-2023","18","53.33"
"MFP","06-May-2023","19","27.50"
"MFP","06-May-2023","20","37.00"
"MFP","06-May-2023","21","37.00"
"MFP","06-May-2023","22","18.33"
"MFP","06-May-2023","23","18.33"
"MFP","06-May-2023","24","15.33"
"MFP","06-May-2023","25","37.00"
"MFP","06-May-2023","26","37.00"
"MFP","06-May-2023","27","27.50"
"MFP","06-May-2023","28","18.33"
"MFP","06-May-2023","29","24.32"
"MFP","06-May-2023","30","23.32"
"MFP","06-May-2023","31","24.32"
"MFP","06-May-2023","32","23.32"
"MFP","06-May-2023","33","23.32"
"MFP","06-May-2023","34","37.00"
"MFP","06-May-2023","35","24.32"
"MFP","06-May-2023","36","37.00"
"MFP","06-May-2023","37","88.00"
"MFP","06-May-2023","38","37.00"
"MFP","06-May-2023","39","128.00"
"MFP","06-May-2023","40","73.00"
"MFP","06-May-2023","41","73.00"
"MFP","06-May-2023","42","37.00"
"MFP","06-May-2023","43","27.50"
"MFP","06-May-2023","44","18.33"
"MFP","06-May-2023","45","18.33"
"MFP","06-May-2023","46","18.33"
"MFP","06-May-2023","47","13.32"
"MFP","06-May-2023","48","10.00"
"MFP","07-May-2023","1","13.69"
"MFP","07-May-2023","2","13.56"
"MFP","07-May-2023","3","10.00"
"MFP","07-May-2023","4","10.00"
"MFP","07-May-2023","5","10.00"
"MFP","07-May-2023","6","10.00"
"MFP","07-May-2023","7","10.00"
"MFP","07-May-2023","8","10.00"
"MFP","07-May-2023","9","10.00"
"MFP","07-May-2023","10","10.00"
"MFP","07-May-2023","11","13.33"
"MFP","07-May-2023","12","13.33"
"MFP","07-May-2023","13","33.33"
"MFP","07-May-2023","14","37.00"
"MFP","07-May-2023","15","50.00"
"MFP","07-May-2023","16","50.00"
"MFP","07-May-2023","17","18.33"
"MFP","07-May-2023","18","53.33"
"MFP","07-May-2023","19","15.00"
"MFP","07-May-2023","20","24.32"
"MFP","07-May-2023","21","15.33"
"MFP","07-May-2023","22","18.33"
"MFP","07-May-2023","23","18.33"
"MFP","07-May-2023","24","13.32"
"MFP","07-May-2023","25","18.33"
"MFP","07-May-2023","26","18.33"
"MFP","07-May-2023","27","15.33"
"MFP","07-May-2023","28","15.00"
"MFP","07-May-2023","29","15.00"
"MFP","07-May-2023","30","15.00"
"MFP","07-May-2023","31","15.33"
"MFP","07-May-2023","32","15.00"
"MFP","07-May-2023","33","15.00"
"MFP","07-May-2023","34","37.00"
"MFP","07-May-2023","35","24.32"
"MFP","07-May-2023","36","37.00"
"MFP","07-May-2023","37","80.66"
"MFP","07-May-2023","38","53.33"
"MFP","07-May-2023","39","128.00"
"MFP","07-May-2023","40","73.00"
"MFP","07-May-2023","41","73.00"
"MFP","07-May-2023","42","66.14"
"MFP","07-May-2023","43","37.00"
"MFP","07-May-2023","44","23.04"
"MFP","07-May-2023","45","18.33"
"MFP","07-May-2023","46","15.00"
"MFP","07-May-2023","47","13.32"
"MFP","07-May-2023","48","13.13"
"MFP","08-May-2023","1","15.00"
"MFP","08-May-2023","2","15.00"
"MFP","08-May-2023","3","15.00"
"MFP","08-May-2023","4","15.00"
"MFP","08-May-2023","5","15.00"
"MFP","08-May-2023","6","10.00"
"MFP","08-May-2023","7","10.00"
"MFP","08-May-2023","8","10.00"
