"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","07-Jun-2023","7","33.00"
"MFP","07-Jun-2023","8","33.00"
"MFP","07-Jun-2023","9","33.00"
"MFP","07-Jun-2023","10","33.00"
"MFP","07-Jun-2023","11","33.00"
"MFP","07-Jun-2023","12","50.00"
"MFP","07-Jun-2023","13","53.57"
"MFP","07-Jun-2023","14","55.00"
"MFP","07-Jun-2023","15","55.00"
"MFP","07-Jun-2023","16","65.57"
"MFP","07-Jun-2023","17","50.00"
"MFP","07-Jun-2023","18","63.04"
"MFP","07-Jun-2023","19","41.66"
"MFP","07-Jun-2023","20","58.78"
"MFP","07-Jun-2023","21","55.00"
"MFP","07-Jun-2023","22","53.57"
"MFP","07-Jun-2023","23","49.44"
"MFP","07-Jun-2023","24","34.44"
"MFP","07-Jun-2023","25","51.90"
"MFP","07-Jun-2023","26","53.57"
"MFP","07-Jun-2023","27","49.44"
"MFP","07-Jun-2023","28","53.57"
"MFP","07-Jun-2023","29","58.78"
"MFP","07-Jun-2023","30","53.57"
"MFP","07-Jun-2023","31","53.57"
"MFP","07-Jun-2023","32","53.57"
"MFP","07-Jun-2023","33","49.44"
"MFP","07-Jun-2023","34","53.57"
"MFP","07-Jun-2023","35","55.00"
"MFP","07-Jun-2023","36","77.00"
"MFP","07-Jun-2023","37","124.44"
"MFP","07-Jun-2023","38","207.89"
"MFP","07-Jun-2023","39","273.67"
"MFP","07-Jun-2023","40","155.67"
"MFP","07-Jun-2023","41","300.00"
"MFP","07-Jun-2023","42","168.11"
"MFP","07-Jun-2023","43","279.00"
"MFP","07-Jun-2023","44","173.50"
"MFP","07-Jun-2023","45","140.67"
"MFP","07-Jun-2023","46","137.00"
"MFP","07-Jun-2023","47","55.00"
"MFP","07-Jun-2023","48","50.02"
"MFP","08-Jun-2023","1","50.00"
"MFP","08-Jun-2023","2","50.00"
"MFP","08-Jun-2023","3","10.00"
"MFP","08-Jun-2023","4","33.00"
"MFP","08-Jun-2023","5","33.00"
"MFP","08-Jun-2023","6","33.00"
"MFP","08-Jun-2023","7","33.00"
"MFP","08-Jun-2023","8","33.00"
"MFP","08-Jun-2023","9","33.00"
"MFP","08-Jun-2023","10","33.00"
"MFP","08-Jun-2023","11","33.00"
"MFP","08-Jun-2023","12","50.00"
"MFP","08-Jun-2023","13","53.57"
"MFP","08-Jun-2023","14","55.02"
"MFP","08-Jun-2023","15","55.00"
"MFP","08-Jun-2023","16","68.89"
"MFP","08-Jun-2023","17","77.00"
"MFP","08-Jun-2023","18","98.00"
"MFP","08-Jun-2023","19","62.86"
"MFP","08-Jun-2023","20","91.00"
"MFP","08-Jun-2023","21","91.86"
"MFP","08-Jun-2023","22","91.86"
"MFP","08-Jun-2023","23","69.86"
"MFP","08-Jun-2023","24","58.00"
"MFP","08-Jun-2023","25","79.44"
"MFP","08-Jun-2023","26","79.44"
"MFP","08-Jun-2023","27","79.44"
"MFP","08-Jun-2023","28","91.86"
"MFP","08-Jun-2023","29","98.00"
"MFP","08-Jun-2023","30","91.86"
"MFP","08-Jun-2023","31","98.00"
"MFP","08-Jun-2023","32","79.44"
"MFP","08-Jun-2023","33","92.54"
"MFP","08-Jun-2023","34","292.44"
"MFP","08-Jun-2023","35","283.44"
"MFP","08-Jun-2023","36","262.00"
"MFP","08-Jun-2023","37","197.50"
"MFP","08-Jun-2023","38","136.00"
"MFP","08-Jun-2023","39","173.86"
"MFP","08-Jun-2023","40","153.28"
"MFP","08-Jun-2023","41","139.23"
"MFP","08-Jun-2023","42","90.27"
"MFP","08-Jun-2023","43","73.00"
"MFP","08-Jun-2023","44","53.57"
"MFP","08-Jun-2023","45","55.00"
"MFP","08-Jun-2023","46","55.00"
"MFP","08-Jun-2023","47","53.57"
"MFP","08-Jun-2023","48","50.02"
"MFP","09-Jun-2023","1","50.00"
"MFP","09-Jun-2023","2","37.00"
"MFP","09-Jun-2023","3","33.00"
"MFP","09-Jun-2023","4","33.00"
"MFP","09-Jun-2023","5","33.00"
"MFP","09-Jun-2023","6","33.00"
"MFP","09-Jun-2023","7","33.00"
"MFP","09-Jun-2023","8","33.00"
"MFP","09-Jun-2023","9","33.00"
"MFP","09-Jun-2023","10","33.00"
"MFP","09-Jun-2023","11","37.00"
"MFP","09-Jun-2023","12","53.57"
"MFP","09-Jun-2023","13","55.00"
"MFP","09-Jun-2023","14","73.00"
"MFP","09-Jun-2023","15","73.00"
"MFP","09-Jun-2023","16","55.00"
"MFP","09-Jun-2023","17","63.63"
"MFP","09-Jun-2023","18","132.20"
"MFP","09-Jun-2023","19","69.86"
"MFP","09-Jun-2023","20","98.00"
"MFP","09-Jun-2023","21","124.44"
"MFP","09-Jun-2023","22","118.23"
"MFP","09-Jun-2023","23","79.44"
"MFP","09-Jun-2023","24","79.44"
"MFP","09-Jun-2023","25","95.44"
"MFP","09-Jun-2023","26","96.00"
"MFP","09-Jun-2023","27","96.00"
"MFP","09-Jun-2023","28","98.00"
"MFP","09-Jun-2023","29","118.23"
"MFP","09-Jun-2023","30","110.60"
"MFP","09-Jun-2023","31","96.00"
"MFP","09-Jun-2023","32","118.23"
"MFP","09-Jun-2023","33","91.86"
"MFP","09-Jun-2023","34","212.30"
"MFP","09-Jun-2023","35","112.36"
"MFP","09-Jun-2023","36","129.39"
"MFP","09-Jun-2023","37","140.67"
"MFP","09-Jun-2023","38","109.95"
"MFP","09-Jun-2023","39","124.44"
"MFP","09-Jun-2023","40","77.00"
"MFP","09-Jun-2023","41","58.78"
"MFP","09-Jun-2023","42","53.57"
"MFP","09-Jun-2023","43","49.44"
"MFP","09-Jun-2023","44","37.00"
"MFP","09-Jun-2023","45","49.44"
"MFP","09-Jun-2023","46","49.44"
"MFP","09-Jun-2023","47","34.44"
"MFP","09-Jun-2023","48","34.44"
"MFP","10-Jun-2023","1","50.00"
"MFP","10-Jun-2023","2","37.00"
"MFP","10-Jun-2023","3","33.00"
"MFP","10-Jun-2023","4","33.00"
"MFP","10-Jun-2023","5","33.00"
"MFP","10-Jun-2023","6","33.00"
"MFP","10-Jun-2023","7","33.00"
"MFP","10-Jun-2023","8","33.00"
"MFP","10-Jun-2023","9","33.00"
"MFP","10-Jun-2023","10","50.00"
"MFP","10-Jun-2023","11","50.02"
"MFP","10-Jun-2023","12","53.57"
"MFP","10-Jun-2023","13","77.00"
"MFP","10-Jun-2023","14","88.00"
"MFP","10-Jun-2023","15","79.44"
"MFP","10-Jun-2023","16","79.44"
"MFP","10-Jun-2023","17","62.33"
"MFP","10-Jun-2023","18","98.86"
"MFP","10-Jun-2023","19","53.57"
"MFP","10-Jun-2023","20","79.44"
"MFP","10-Jun-2023","21","73.00"
"MFP","10-Jun-2023","22","55.00"
"MFP","10-Jun-2023","23","53.57"
"MFP","10-Jun-2023","24","49.44"
"MFP","10-Jun-2023","25","53.57"
"MFP","10-Jun-2023","26","53.57"
