"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","05-Oct-2023","33","176.53"
"MFP","05-Oct-2023","34","168.00"
"MFP","05-Oct-2023","35","152.25"
"MFP","05-Oct-2023","36","177.18"
"MFP","05-Oct-2023","37","264.53"
"MFP","05-Oct-2023","38","0.01"
"MFP","05-Oct-2023","39","0.01"
"MFP","05-Oct-2023","40","0.01"
"MFP","05-Oct-2023","41","0.01"
"MFP","05-Oct-2023","42","178.53"
"MFP","05-Oct-2023","43","178.53"
"MFP","05-Oct-2023","44","122.22"
"MFP","05-Oct-2023","45","59.71"
"MFP","05-Oct-2023","46","35.00"
"MFP","05-Oct-2023","47","33.33"
"MFP","05-Oct-2023","48","15.00"
"MFP","06-Oct-2023","1","15.00"
"MFP","06-Oct-2023","2","10.00"
"MFP","06-Oct-2023","3","9.80"
"MFP","06-Oct-2023","4","9.80"
"MFP","06-Oct-2023","5","9.80"
"MFP","06-Oct-2023","6","9.80"
"MFP","06-Oct-2023","7","9.80"
"MFP","06-Oct-2023","8","9.80"
"MFP","06-Oct-2023","9","9.80"
"MFP","06-Oct-2023","10","9.80"
"MFP","06-Oct-2023","11","9.80"
"MFP","06-Oct-2023","12","10.00"
"MFP","06-Oct-2023","13","50.03"
"MFP","06-Oct-2023","14","53.57"
"MFP","06-Oct-2023","15","75.16"
"MFP","06-Oct-2023","16","74.34"
"MFP","06-Oct-2023","17","20.88"
"MFP","06-Oct-2023","18","53.57"
"MFP","06-Oct-2023","19","19.19"
"MFP","06-Oct-2023","20","50.00"
"MFP","06-Oct-2023","21","33.40"
"MFP","06-Oct-2023","22","15.60"
"MFP","06-Oct-2023","23","29.52"
"MFP","06-Oct-2023","24","10.00"
"MFP","06-Oct-2023","25","15.00"
"MFP","06-Oct-2023","26","25.45"
"MFP","06-Oct-2023","27","23.35"
"MFP","06-Oct-2023","28","25.00"
"MFP","06-Oct-2023","29","33.55"
"MFP","06-Oct-2023","30","41.77"
"MFP","06-Oct-2023","31","49.67"
"MFP","06-Oct-2023","32","58.88"
"MFP","06-Oct-2023","33","64.43"
"MFP","06-Oct-2023","34","118.23"
"MFP","06-Oct-2023","35","94.48"
"MFP","06-Oct-2023","36","52.05"
"MFP","06-Oct-2023","37","118.23"
"MFP","06-Oct-2023","38","44.44"
"MFP","06-Oct-2023","39","84.95"
"MFP","06-Oct-2023","40","53.57"
"MFP","06-Oct-2023","41","44.44"
"MFP","06-Oct-2023","42","44.44"
"MFP","06-Oct-2023","43","10.00"
"MFP","06-Oct-2023","44","21.50"
"MFP","06-Oct-2023","45","10.00"
"MFP","06-Oct-2023","46","10.00"
"MFP","06-Oct-2023","47","10.00"
"MFP","06-Oct-2023","48","10.00"
"MFP","07-Oct-2023","1","10.00"
"MFP","07-Oct-2023","2","9.80"
"MFP","07-Oct-2023","3","9.80"
"MFP","07-Oct-2023","4","9.80"
"MFP","07-Oct-2023","5","9.80"
"MFP","07-Oct-2023","6","9.80"
"MFP","07-Oct-2023","7","9.80"
"MFP","07-Oct-2023","8","9.80"
"MFP","07-Oct-2023","9","9.80"
"MFP","07-Oct-2023","10","10.00"
"MFP","07-Oct-2023","11","10.00"
"MFP","07-Oct-2023","12","15.00"
"MFP","07-Oct-2023","13","45.05"
"MFP","07-Oct-2023","14","53.50"
"MFP","07-Oct-2023","15","53.57"
"MFP","07-Oct-2023","16","53.57"
"MFP","07-Oct-2023","17","44.44"
"MFP","07-Oct-2023","18","67.77"
"MFP","07-Oct-2023","19","44.44"
"MFP","07-Oct-2023","20","53.57"
"MFP","07-Oct-2023","21","58.88"
"MFP","07-Oct-2023","22","52.79"
"MFP","07-Oct-2023","23","40.31"
"MFP","07-Oct-2023","24","21.73"
"MFP","07-Oct-2023","25","33.14"
"MFP","07-Oct-2023","26","27.99"
"MFP","07-Oct-2023","27","25.10"
"MFP","07-Oct-2023","28","22.22"
"MFP","07-Oct-2023","29","25.34"
"MFP","07-Oct-2023","30","22.67"
"MFP","07-Oct-2023","31","19.32"
"MFP","07-Oct-2023","32","27.79"
"MFP","07-Oct-2023","33","33.33"
"MFP","07-Oct-2023","34","52.76"
"MFP","07-Oct-2023","35","68.45"
"MFP","07-Oct-2023","36","91.30"
"MFP","07-Oct-2023","37","146.14"
"MFP","07-Oct-2023","38","134.67"
"MFP","07-Oct-2023","39","189.63"
"MFP","07-Oct-2023","40","178.53"
"MFP","07-Oct-2023","41","178.53"
"MFP","07-Oct-2023","42","178.52"
"MFP","07-Oct-2023","43","173.16"
"MFP","07-Oct-2023","44","137.50"
"MFP","07-Oct-2023","45","46.12"
"MFP","07-Oct-2023","46","29.68"
"MFP","07-Oct-2023","47","25.00"
"MFP","07-Oct-2023","48","10.00"
"MFP","08-Oct-2023","1","10.00"
"MFP","08-Oct-2023","2","0.01"
"MFP","08-Oct-2023","3","0.01"
"MFP","08-Oct-2023","4","0.01"
"MFP","08-Oct-2023","5","0.01"
"MFP","08-Oct-2023","6","0.01"
"MFP","08-Oct-2023","7","0.01"
"MFP","08-Oct-2023","8","0.01"
"MFP","08-Oct-2023","9","0.01"
"MFP","08-Oct-2023","10","0.01"
"MFP","08-Oct-2023","11","0.01"
"MFP","08-Oct-2023","12","10.00"
"MFP","08-Oct-2023","13","10.03"
"MFP","08-Oct-2023","14","28.88"
"MFP","08-Oct-2023","15","50.00"
"MFP","08-Oct-2023","16","50.00"
"MFP","08-Oct-2023","17","29.99"
"MFP","08-Oct-2023","18","53.57"
"MFP","08-Oct-2023","19","10.03"
"MFP","08-Oct-2023","20","28.99"
