"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","07-Mar-2023","39","264.70"
"MFP","07-Mar-2023","40","265.71"
"MFP","07-Mar-2023","41","191.43"
"MFP","07-Mar-2023","42","154.16"
"MFP","07-Mar-2023","43","154.62"
"MFP","07-Mar-2023","44","90.00"
"MFP","07-Mar-2023","45","55.50"
"MFP","07-Mar-2023","46","37.00"
"MFP","07-Mar-2023","47","25.01"
"MFP","07-Mar-2023","48","10.00"
"MFP","08-Mar-2023","1","10.00"
"MFP","08-Mar-2023","2","10.00"
"MFP","08-Mar-2023","3","1.33"
"MFP","08-Mar-2023","4","1.33"
"MFP","08-Mar-2023","5","1.33"
"MFP","08-Mar-2023","6","0.01"
"MFP","08-Mar-2023","7","1.33"
"MFP","08-Mar-2023","8","1.33"
"MFP","08-Mar-2023","9","0.01"
"MFP","08-Mar-2023","10","1.33"
"MFP","08-Mar-2023","11","10.00"
"MFP","08-Mar-2023","12","10.00"
"MFP","08-Mar-2023","13","37.00"
"MFP","08-Mar-2023","14","37.00"
"MFP","08-Mar-2023","15","73.00"
"MFP","08-Mar-2023","16","132.45"
"MFP","08-Mar-2023","17","73.00"
"MFP","08-Mar-2023","18","172.45"
"MFP","08-Mar-2023","19","82.95"
"MFP","08-Mar-2023","20","136.09"
"MFP","08-Mar-2023","21","82.95"
"MFP","08-Mar-2023","22","58.13"
"MFP","08-Mar-2023","23","59.83"
"MFP","08-Mar-2023","24","57.75"
"MFP","08-Mar-2023","25","73.00"
"MFP","08-Mar-2023","26","93.64"
"MFP","08-Mar-2023","27","100.45"
"MFP","08-Mar-2023","28","76.66"
"MFP","08-Mar-2023","29","95.45"
"MFP","08-Mar-2023","30","95.45"
"MFP","08-Mar-2023","31","128.30"
"MFP","08-Mar-2023","32","251.28"
"MFP","08-Mar-2023","33","183.83"
"MFP","08-Mar-2023","34","268.35"
"MFP","08-Mar-2023","35","191.44"
"MFP","08-Mar-2023","36","201.03"
"MFP","08-Mar-2023","37","235.05"
"MFP","08-Mar-2023","38","95.45"
"MFP","08-Mar-2023","39","235.05"
"MFP","08-Mar-2023","40","133.33"
"MFP","08-Mar-2023","41","128.00"
"MFP","08-Mar-2023","42","55.50"
"MFP","08-Mar-2023","43","55.50"
"MFP","08-Mar-2023","44","37.00"
"MFP","08-Mar-2023","45","37.00"
"MFP","08-Mar-2023","46","37.00"
"MFP","08-Mar-2023","47","33.33"
"MFP","08-Mar-2023","48","10.00"
"MFP","09-Mar-2023","1","10.00"
"MFP","09-Mar-2023","2","10.00"
"MFP","09-Mar-2023","3","10.00"
"MFP","09-Mar-2023","4","10.00"
"MFP","09-Mar-2023","5","10.00"
"MFP","09-Mar-2023","6","1.33"
"MFP","09-Mar-2023","7","10.00"
"MFP","09-Mar-2023","8","10.00"
"MFP","09-Mar-2023","9","1.33"
"MFP","09-Mar-2023","10","10.00"
"MFP","09-Mar-2023","11","10.00"
"MFP","09-Mar-2023","12","10.00"
"MFP","09-Mar-2023","13","15.00"
"MFP","09-Mar-2023","14","37.00"
"MFP","09-Mar-2023","15","73.00"
"MFP","09-Mar-2023","16","73.00"
"MFP","09-Mar-2023","17","56.10"
"MFP","09-Mar-2023","18","155.33"
"MFP","09-Mar-2023","19","99.95"
