"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","07-Apr-2023","42","13.33"
"MFP","07-Apr-2023","43","10.00"
"MFP","07-Apr-2023","44","1.33"
"MFP","07-Apr-2023","45","1.33"
"MFP","07-Apr-2023","46","1.33"
"MFP","07-Apr-2023","47","1.32"
"MFP","07-Apr-2023","48","1.32"
"MFP","08-Apr-2023","1","1.33"
"MFP","08-Apr-2023","2","1.33"
"MFP","08-Apr-2023","3","1.33"
"MFP","08-Apr-2023","4","1.33"
"MFP","08-Apr-2023","5","0.01"
"MFP","08-Apr-2023","6","0.01"
"MFP","08-Apr-2023","7","0.01"
"MFP","08-Apr-2023","8","0.01"
"MFP","08-Apr-2023","9","0.01"
"MFP","08-Apr-2023","10","1.33"
"MFP","08-Apr-2023","11","1.33"
"MFP","08-Apr-2023","12","1.33"
"MFP","08-Apr-2023","13","13.33"
"MFP","08-Apr-2023","14","15.00"
"MFP","08-Apr-2023","15","33.33"
"MFP","08-Apr-2023","16","37.00"
"MFP","08-Apr-2023","17","13.32"
"MFP","08-Apr-2023","18","37.00"
"MFP","08-Apr-2023","19","15.00"
"MFP","08-Apr-2023","20","25.00"
"MFP","08-Apr-2023","21","15.00"
"MFP","08-Apr-2023","22","13.32"
"MFP","08-Apr-2023","23","13.32"
"MFP","08-Apr-2023","24","13.32"
"MFP","08-Apr-2023","25","15.00"
"MFP","08-Apr-2023","26","15.00"
"MFP","08-Apr-2023","27","13.33"
"MFP","08-Apr-2023","28","13.32"
"MFP","08-Apr-2023","29","13.33"
"MFP","08-Apr-2023","30","13.33"
"MFP","08-Apr-2023","31","13.33"
"MFP","08-Apr-2023","32","13.33"
"MFP","08-Apr-2023","33","13.33"
"MFP","08-Apr-2023","34","15.00"
"MFP","08-Apr-2023","35","13.33"
"MFP","08-Apr-2023","36","15.00"
"MFP","08-Apr-2023","37","73.00"
"MFP","08-Apr-2023","38","25.01"
"MFP","08-Apr-2023","39","73.00"
"MFP","08-Apr-2023","40","33.33"
"MFP","08-Apr-2023","41","25.05"
"MFP","08-Apr-2023","42","15.00"
"MFP","08-Apr-2023","43","13.33"
"MFP","08-Apr-2023","44","13.32"
"MFP","08-Apr-2023","45","13.32"
"MFP","08-Apr-2023","46","13.33"
"MFP","08-Apr-2023","47","13.32"
"MFP","08-Apr-2023","48","1.33"
"MFP","09-Apr-2023","1","1.33"
"MFP","09-Apr-2023","2","1.33"
"MFP","09-Apr-2023","3","0.01"
"MFP","09-Apr-2023","4","0.01"
"MFP","09-Apr-2023","5","0.01"
"MFP","09-Apr-2023","6","0.01"
"MFP","09-Apr-2023","7","0.01"
"MFP","09-Apr-2023","8","0.01"
"MFP","09-Apr-2023","9","0.01"
"MFP","09-Apr-2023","10","0.01"
"MFP","09-Apr-2023","11","1.33"
"MFP","09-Apr-2023","12","1.33"
"MFP","09-Apr-2023","13","10.00"
"MFP","09-Apr-2023","14","13.33"
"MFP","09-Apr-2023","15","24.32"
"MFP","09-Apr-2023","16","33.33"
"MFP","09-Apr-2023","17","13.32"
"MFP","09-Apr-2023","18","33.33"
"MFP","09-Apr-2023","19","15.00"
"MFP","09-Apr-2023","20","24.32"
"MFP","09-Apr-2023","21","24.32"
"MFP","09-Apr-2023","22","13.32"
"MFP","09-Apr-2023","23","13.32"
"MFP","09-Apr-2023","24","10.00"
"MFP","09-Apr-2023","25","15.00"
"MFP","09-Apr-2023","26","24.32"
"MFP","09-Apr-2023","27","15.00"
"MFP","09-Apr-2023","28","13.32"
"MFP","09-Apr-2023","29","13.33"
"MFP","09-Apr-2023","30","13.33"
