"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","08-Aug-2023","2","10.00"
"MFP","08-Aug-2023","3","9.80"
"MFP","08-Aug-2023","4","9.80"
"MFP","08-Aug-2023","5","9.80"
"MFP","08-Aug-2023","6","9.80"
"MFP","08-Aug-2023","7","9.80"
"MFP","08-Aug-2023","8","9.80"
"MFP","08-Aug-2023","9","9.80"
"MFP","08-Aug-2023","10","9.80"
"MFP","08-Aug-2023","11","10.00"
"MFP","08-Aug-2023","12","10.00"
"MFP","08-Aug-2023","13","10.00"
"MFP","08-Aug-2023","14","16.90"
"MFP","08-Aug-2023","15","49.17"
"MFP","08-Aug-2023","16","49.44"
"MFP","08-Aug-2023","17","33.00"
"MFP","08-Aug-2023","18","53.57"
"MFP","08-Aug-2023","19","34.44"
"MFP","08-Aug-2023","20","49.44"
"MFP","08-Aug-2023","21","49.44"
"MFP","08-Aug-2023","22","43.08"
"MFP","08-Aug-2023","23","34.44"
"MFP","08-Aug-2023","24","27.76"
"MFP","08-Aug-2023","25","33.00"
"MFP","08-Aug-2023","26","33.00"
"MFP","08-Aug-2023","27","34.44"
"MFP","08-Aug-2023","28","53.57"
"MFP","08-Aug-2023","29","53.57"
"MFP","08-Aug-2023","30","38.79"
"MFP","08-Aug-2023","31","38.79"
"MFP","08-Aug-2023","32","49.44"
"MFP","08-Aug-2023","33","43.00"
"MFP","08-Aug-2023","34","53.08"
"MFP","08-Aug-2023","35","43.04"
"MFP","08-Aug-2023","36","48.73"
"MFP","08-Aug-2023","37","73.37"
"MFP","08-Aug-2023","38","49.44"
"MFP","08-Aug-2023","39","200.77"
"MFP","08-Aug-2023","40","165.37"
"MFP","08-Aug-2023","41","79.44"
"MFP","08-Aug-2023","42","35.05"
"MFP","08-Aug-2023","43","29.54"
"MFP","08-Aug-2023","44","26.18"
"MFP","08-Aug-2023","45","26.18"
"MFP","08-Aug-2023","46","18.52"
"MFP","08-Aug-2023","47","15.05"
"MFP","08-Aug-2023","48","10.00"
"MFP","09-Aug-2023","1","9.90"
"MFP","09-Aug-2023","2","10.00"
"MFP","09-Aug-2023","3","9.80"
"MFP","09-Aug-2023","4","9.90"
"MFP","09-Aug-2023","5","9.80"
"MFP","09-Aug-2023","6","9.80"
"MFP","09-Aug-2023","7","9.80"
"MFP","09-Aug-2023","8","9.80"
"MFP","09-Aug-2023","9","9.80"
"MFP","09-Aug-2023","10","9.90"
"MFP","09-Aug-2023","11","10.00"
"MFP","09-Aug-2023","12","9.90"
"MFP","09-Aug-2023","13","10.00"
"MFP","09-Aug-2023","14","10.03"
"MFP","09-Aug-2023","15","53.57"
"MFP","09-Aug-2023","16","55.33"
"MFP","09-Aug-2023","17","10.03"
"MFP","09-Aug-2023","18","55.33"
"MFP","09-Aug-2023","19","10.00"
"MFP","09-Aug-2023","20","35.00"
"MFP","09-Aug-2023","21","10.03"
"MFP","09-Aug-2023","22","10.00"
"MFP","09-Aug-2023","23","10.00"
"MFP","09-Aug-2023","24","10.00"
"MFP","09-Aug-2023","25","10.00"
"MFP","09-Aug-2023","26","10.03"
"MFP","09-Aug-2023","27","10.00"
"MFP","09-Aug-2023","28","10.00"
"MFP","09-Aug-2023","29","10.00"
"MFP","09-Aug-2023","30","10.00"
"MFP","09-Aug-2023","31","10.00"
"MFP","09-Aug-2023","32","10.00"
"MFP","09-Aug-2023","33","10.00"
"MFP","09-Aug-2023","34","10.00"
"MFP","09-Aug-2023","35","10.00"
"MFP","09-Aug-2023","36","10.04"
"MFP","09-Aug-2023","37","55.33"
"MFP","09-Aug-2023","38","35.58"
"MFP","09-Aug-2023","39","70.70"
"MFP","09-Aug-2023","40","53.57"
"MFP","09-Aug-2023","41","50.14"
"MFP","09-Aug-2023","42","45.55"
"MFP","09-Aug-2023","43","35.48"
"MFP","09-Aug-2023","44","32.34"
"MFP","09-Aug-2023","45","10.00"
"MFP","09-Aug-2023","46","10.00"
"MFP","09-Aug-2023","47","10.00"
