"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","06-Dec-2023","41","49.99"
"MFP","06-Dec-2023","42","35.00"
"MFP","06-Dec-2023","43","15.00"
"MFP","06-Dec-2023","44","10.00"
"MFP","06-Dec-2023","45","10.00"
"MFP","06-Dec-2023","46","10.00"
"MFP","06-Dec-2023","47","10.00"
"MFP","06-Dec-2023","48","10.00"
"MFP","07-Dec-2023","1","11.11"
"MFP","07-Dec-2023","2","10.00"
"MFP","07-Dec-2023","3","10.00"
"MFP","07-Dec-2023","4","10.00"
"MFP","07-Dec-2023","5","10.00"
"MFP","07-Dec-2023","6","10.00"
"MFP","07-Dec-2023","7","10.00"
"MFP","07-Dec-2023","8","10.00"
"MFP","07-Dec-2023","9","10.00"
"MFP","07-Dec-2023","10","10.00"
"MFP","07-Dec-2023","11","10.00"
"MFP","07-Dec-2023","12","15.00"
"MFP","07-Dec-2023","13","15.00"
"MFP","07-Dec-2023","14","20.03"
"MFP","07-Dec-2023","15","44.44"
"MFP","07-Dec-2023","16","49.99"
"MFP","07-Dec-2023","17","15.79"
"MFP","07-Dec-2023","18","61.06"
"MFP","07-Dec-2023","19","44.44"
"MFP","07-Dec-2023","20","58.88"
"MFP","07-Dec-2023","21","44.44"
"MFP","07-Dec-2023","22","35.00"
"MFP","07-Dec-2023","23","35.00"
"MFP","07-Dec-2023","24","22.22"
"MFP","07-Dec-2023","25","39.99"
"MFP","07-Dec-2023","26","44.13"
"MFP","07-Dec-2023","27","33.33"
"MFP","07-Dec-2023","28","38.06"
"MFP","07-Dec-2023","29","44.44"
"MFP","07-Dec-2023","30","39.69"
"MFP","07-Dec-2023","31","175.44"
"MFP","07-Dec-2023","32","193.42"
"MFP","07-Dec-2023","33","193.42"
"MFP","07-Dec-2023","34","175.44"
"MFP","07-Dec-2023","35","69.55"
"MFP","07-Dec-2023","36","89.65"
"MFP","07-Dec-2023","37","104.66"
"MFP","07-Dec-2023","38","49.99"
"MFP","07-Dec-2023","39","109.35"
"MFP","07-Dec-2023","40","74.67"
"MFP","07-Dec-2023","41","53.57"
