"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01-Apr-2024","29","24.60"
"MRP","PRIRESE","01-Apr-2024","29","10.25"
"MRP","CONRESA","01-Apr-2024","30","178.37"
"MRP","CONRESB","01-Apr-2024","30","151.61"
"MRP","CONRESC","01-Apr-2024","30","133.78"
"MRP","CONRESD","01-Apr-2024","30","107.02"
"MRP","CONRESE","01-Apr-2024","30","44.59"
"MRP","PRIRESA","01-Apr-2024","30","33.00"
"MRP","PRIRESB","01-Apr-2024","30","28.05"
"MRP","PRIRESC","01-Apr-2024","30","24.75"
"MRP","PRIRESD","01-Apr-2024","30","19.80"
"MRP","PRIRESE","01-Apr-2024","30","8.25"
"MRP","CONRESA","01-Apr-2024","31","178.37"
"MRP","CONRESB","01-Apr-2024","31","151.61"
"MRP","CONRESC","01-Apr-2024","31","133.78"
"MRP","CONRESD","01-Apr-2024","31","107.02"
"MRP","CONRESE","01-Apr-2024","31","44.59"
"MRP","PRIRESA","01-Apr-2024","31","33.00"
"MRP","PRIRESB","01-Apr-2024","31","28.05"
"MRP","PRIRESC","01-Apr-2024","31","24.75"
"MRP","PRIRESD","01-Apr-2024","31","19.80"
"MRP","PRIRESE","01-Apr-2024","31","8.25"
"MRP","CONRESA","01-Apr-2024","32","178.37"
"MRP","CONRESB","01-Apr-2024","32","151.61"
"MRP","CONRESC","01-Apr-2024","32","133.78"
"MRP","CONRESD","01-Apr-2024","32","107.02"
"MRP","CONRESE","01-Apr-2024","32","44.59"
"MRP","PRIRESA","01-Apr-2024","32","33.00"
"MRP","PRIRESB","01-Apr-2024","32","28.05"
"MRP","PRIRESC","01-Apr-2024","32","24.75"
"MRP","PRIRESD","01-Apr-2024","32","19.80"
"MRP","PRIRESE","01-Apr-2024","32","8.25"
"MRP","CONRESA","01-Apr-2024","33","178.37"
"MRP","CONRESB","01-Apr-2024","33","151.61"
"MRP","CONRESC","01-Apr-2024","33","133.78"
"MRP","CONRESD","01-Apr-2024","33","107.02"
"MRP","CONRESE","01-Apr-2024","33","44.59"
"MRP","PRIRESA","01-Apr-2024","33","33.00"
"MRP","PRIRESB","01-Apr-2024","33","28.05"
"MRP","PRIRESC","01-Apr-2024","33","24.75"
"MRP","PRIRESD","01-Apr-2024","33","19.80"
"MRP","PRIRESE","01-Apr-2024","33","8.25"
"MRP","CONRESA","01-Apr-2024","34","180.44"
"MRP","CONRESB","01-Apr-2024","34","153.37"
"MRP","CONRESC","01-Apr-2024","34","135.33"
"MRP","CONRESD","01-Apr-2024","34","108.26"
"MRP","CONRESE","01-Apr-2024","34","45.11"
"MRP","PRIRESA","01-Apr-2024","34","33.00"
"MRP","PRIRESB","01-Apr-2024","34","28.05"
