"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESC","01-Feb-2024","17","0.01"
"MRP","PRIRESD","01-Feb-2024","17","0.01"
"MRP","PRIRESE","01-Feb-2024","17","0.00"
"MRP","CONRESA","01-Feb-2024","18","2.00"
"MRP","CONRESB","01-Feb-2024","18","1.70"
"MRP","CONRESC","01-Feb-2024","18","1.50"
"MRP","CONRESD","01-Feb-2024","18","1.20"
"MRP","CONRESE","01-Feb-2024","18","0.50"
"MRP","PRIRESA","01-Feb-2024","18","0.01"
"MRP","PRIRESB","01-Feb-2024","18","0.01"
"MRP","PRIRESC","01-Feb-2024","18","0.01"
"MRP","PRIRESD","01-Feb-2024","18","0.01"
"MRP","PRIRESE","01-Feb-2024","18","0.00"
"MRP","CONRESA","01-Feb-2024","19","2.00"
"MRP","CONRESB","01-Feb-2024","19","1.70"
"MRP","CONRESC","01-Feb-2024","19","1.50"
"MRP","CONRESD","01-Feb-2024","19","1.20"
"MRP","CONRESE","01-Feb-2024","19","0.50"
"MRP","PRIRESA","01-Feb-2024","19","0.01"
"MRP","PRIRESB","01-Feb-2024","19","0.01"
"MRP","PRIRESC","01-Feb-2024","19","0.01"
"MRP","PRIRESD","01-Feb-2024","19","0.01"
"MRP","PRIRESE","01-Feb-2024","19","0.00"
"MRP","CONRESA","01-Feb-2024","20","8.88"
"MRP","CONRESB","01-Feb-2024","20","7.55"
"MRP","CONRESC","01-Feb-2024","20","6.66"
"MRP","CONRESD","01-Feb-2024","20","5.33"
"MRP","CONRESE","01-Feb-2024","20","2.22"
"MRP","PRIRESA","01-Feb-2024","20","0.01"
"MRP","PRIRESB","01-Feb-2024","20","0.01"
"MRP","PRIRESC","01-Feb-2024","20","0.01"
"MRP","PRIRESD","01-Feb-2024","20","0.01"
"MRP","PRIRESE","01-Feb-2024","20","0.00"
"MRP","CONRESA","01-Feb-2024","21","5.10"
"MRP","CONRESB","01-Feb-2024","21","4.33"
"MRP","CONRESC","01-Feb-2024","21","3.82"
"MRP","CONRESD","01-Feb-2024","21","3.06"
"MRP","CONRESE","01-Feb-2024","21","1.27"
"MRP","PRIRESA","01-Feb-2024","21","0.01"
"MRP","PRIRESB","01-Feb-2024","21","0.01"
"MRP","PRIRESC","01-Feb-2024","21","0.01"
"MRP","PRIRESD","01-Feb-2024","21","0.01"
"MRP","PRIRESE","01-Feb-2024","21","0.00"
"MRP","CONRESA","01-Feb-2024","22","7.18"
"MRP","CONRESB","01-Feb-2024","22","6.10"
"MRP","CONRESC","01-Feb-2024","22","5.38"
"MRP","CONRESD","01-Feb-2024","22","4.31"
"MRP","CONRESE","01-Feb-2024","22","1.79"
"MRP","PRIRESA","01-Feb-2024","22","0.01"
"MRP","PRIRESB","01-Feb-2024","22","0.01"
"MRP","PRIRESC","01-Feb-2024","22","0.01"
"MRP","PRIRESD","01-Feb-2024","22","0.01"
"MRP","PRIRESE","01-Feb-2024","22","0.00"
"MRP","CONRESA","01-Feb-2024","23","8.88"
"MRP","CONRESB","01-Feb-2024","23","7.55"
"MRP","CONRESC","01-Feb-2024","23","6.66"
"MRP","CONRESD","01-Feb-2024","23","5.33"
"MRP","CONRESE","01-Feb-2024","23","2.22"
"MRP","PRIRESA","01-Feb-2024","23","0.01"
"MRP","PRIRESB","01-Feb-2024","23","0.01"
"MRP","PRIRESC","01-Feb-2024","23","0.01"
"MRP","PRIRESD","01-Feb-2024","23","0.01"
"MRP","PRIRESE","01-Feb-2024","23","0.00"
"MRP","CONRESA","01-Feb-2024","24","2.00"
"MRP","CONRESB","01-Feb-2024","24","1.70"
"MRP","CONRESC","01-Feb-2024","24","1.50"
"MRP","CONRESD","01-Feb-2024","24","1.20"
"MRP","CONRESE","01-Feb-2024","24","0.50"
"MRP","PRIRESA","01-Feb-2024","24","0.01"
"MRP","PRIRESB","01-Feb-2024","24","0.01"
"MRP","PRIRESC","01-Feb-2024","24","0.01"
"MRP","PRIRESD","01-Feb-2024","24","0.01"
"MRP","PRIRESE","01-Feb-2024","24","0.00"
"MRP","CONRESA","01-Feb-2024","25","1.05"
"MRP","CONRESB","01-Feb-2024","25","0.89"
"MRP","CONRESC","01-Feb-2024","25","0.79"
"MRP","CONRESD","01-Feb-2024","25","0.63"
"MRP","CONRESE","01-Feb-2024","25","0.26"
"MRP","PRIRESA","01-Feb-2024","25","0.01"
"MRP","PRIRESB","01-Feb-2024","25","0.01"
"MRP","PRIRESC","01-Feb-2024","25","0.01"
"MRP","PRIRESD","01-Feb-2024","25","0.01"
"MRP","PRIRESE","01-Feb-2024","25","0.00"
"MRP","CONRESA","01-Feb-2024","26","0.10"
"MRP","CONRESB","01-Feb-2024","26","0.09"
"MRP","CONRESC","01-Feb-2024","26","0.08"
"MRP","CONRESD","01-Feb-2024","26","0.06"
"MRP","CONRESE","01-Feb-2024","26","0.03"
"MRP","PRIRESA","01-Feb-2024","26","0.01"
"MRP","PRIRESB","01-Feb-2024","26","0.01"
"MRP","PRIRESC","01-Feb-2024","26","0.01"
"MRP","PRIRESD","01-Feb-2024","26","0.01"
"MRP","PRIRESE","01-Feb-2024","26","0.00"
"MRP","CONRESA","01-Feb-2024","27","2.00"
"MRP","CONRESB","01-Feb-2024","27","1.70"
"MRP","CONRESC","01-Feb-2024","27","1.50"
"MRP","CONRESD","01-Feb-2024","27","1.20"
"MRP","CONRESE","01-Feb-2024","27","0.50"
"MRP","PRIRESA","01-Feb-2024","27","0.01"
"MRP","PRIRESB","01-Feb-2024","27","0.01"
"MRP","PRIRESC","01-Feb-2024","27","0.01"
"MRP","PRIRESD","01-Feb-2024","27","0.01"
"MRP","PRIRESE","01-Feb-2024","27","0.00"
"MRP","CONRESA","01-Feb-2024","28","4.97"
"MRP","CONRESB","01-Feb-2024","28","4.22"
"MRP","CONRESC","01-Feb-2024","28","3.73"
"MRP","CONRESD","01-Feb-2024","28","2.98"
"MRP","CONRESE","01-Feb-2024","28","1.24"
"MRP","PRIRESA","01-Feb-2024","28","0.01"
"MRP","PRIRESB","01-Feb-2024","28","0.01"
"MRP","PRIRESC","01-Feb-2024","28","0.01"
"MRP","PRIRESD","01-Feb-2024","28","0.01"
"MRP","PRIRESE","01-Feb-2024","28","0.00"
"MRP","CONRESA","01-Feb-2024","29","10.00"
"MRP","CONRESB","01-Feb-2024","29","8.50"
"MRP","CONRESC","01-Feb-2024","29","7.50"
"MRP","CONRESD","01-Feb-2024","29","6.00"
"MRP","CONRESE","01-Feb-2024","29","2.50"
"MRP","PRIRESA","01-Feb-2024","29","0.01"
"MRP","PRIRESB","01-Feb-2024","29","0.01"
"MRP","PRIRESC","01-Feb-2024","29","0.01"
"MRP","PRIRESD","01-Feb-2024","29","0.01"
"MRP","PRIRESE","01-Feb-2024","29","0.00"
"MRP","CONRESA","01-Feb-2024","30","10.00"
"MRP","CONRESB","01-Feb-2024","30","8.50"
"MRP","CONRESC","01-Feb-2024","30","7.50"
"MRP","CONRESD","01-Feb-2024","30","6.00"
"MRP","CONRESE","01-Feb-2024","30","2.50"
"MRP","PRIRESA","01-Feb-2024","30","0.01"
"MRP","PRIRESB","01-Feb-2024","30","0.01"
"MRP","PRIRESC","01-Feb-2024","30","0.01"
"MRP","PRIRESD","01-Feb-2024","30","0.01"
"MRP","PRIRESE","01-Feb-2024","30","0.00"
"MRP","CONRESA","01-Feb-2024","31","10.00"
"MRP","CONRESB","01-Feb-2024","31","8.50"
"MRP","CONRESC","01-Feb-2024","31","7.50"
"MRP","CONRESD","01-Feb-2024","31","6.00"
"MRP","CONRESE","01-Feb-2024","31","2.50"
"MRP","PRIRESA","01-Feb-2024","31","0.01"
"MRP","PRIRESB","01-Feb-2024","31","0.01"
"MRP","PRIRESC","01-Feb-2024","31","0.01"
"MRP","PRIRESD","01-Feb-2024","31","0.01"
"MRP","PRIRESE","01-Feb-2024","31","0.00"
"MRP","CONRESA","01-Feb-2024","32","10.00"
"MRP","CONRESB","01-Feb-2024","32","8.50"
"MRP","CONRESC","01-Feb-2024","32","7.50"
"MRP","CONRESD","01-Feb-2024","32","6.00"
"MRP","CONRESE","01-Feb-2024","32","2.50"
"MRP","PRIRESA","01-Feb-2024","32","0.01"
"MRP","PRIRESB","01-Feb-2024","32","0.01"
"MRP","PRIRESC","01-Feb-2024","32","0.01"
"MRP","PRIRESD","01-Feb-2024","32","0.01"
"MRP","PRIRESE","01-Feb-2024","32","0.00"
"MRP","CONRESA","01-Feb-2024","33","10.00"
"MRP","CONRESB","01-Feb-2024","33","8.50"
"MRP","CONRESC","01-Feb-2024","33","7.50"
"MRP","CONRESD","01-Feb-2024","33","6.00"
"MRP","CONRESE","01-Feb-2024","33","2.50"
"MRP","PRIRESA","01-Feb-2024","33","0.01"
"MRP","PRIRESB","01-Feb-2024","33","0.01"
"MRP","PRIRESC","01-Feb-2024","33","0.01"
"MRP","PRIRESD","01-Feb-2024","33","0.01"
"MRP","PRIRESE","01-Feb-2024","33","0.00"
"MRP","CONRESA","01-Feb-2024","34","10.00"
"MRP","CONRESB","01-Feb-2024","34","8.50"
"MRP","CONRESC","01-Feb-2024","34","7.50"
"MRP","CONRESD","01-Feb-2024","34","6.00"
"MRP","CONRESE","01-Feb-2024","34","2.50"
"MRP","PRIRESA","01-Feb-2024","34","0.05"
"MRP","PRIRESB","01-Feb-2024","34","0.04"
"MRP","PRIRESC","01-Feb-2024","34","0.04"
"MRP","PRIRESD","01-Feb-2024","34","0.03"
"MRP","PRIRESE","01-Feb-2024","34","0.01"
"MRP","CONRESA","01-Feb-2024","35","10.00"
"MRP","CONRESB","01-Feb-2024","35","8.50"
"MRP","CONRESC","01-Feb-2024","35","7.50"
"MRP","CONRESD","01-Feb-2024","35","6.00"
"MRP","CONRESE","01-Feb-2024","35","2.50"
"MRP","PRIRESA","01-Feb-2024","35","0.05"
"MRP","PRIRESB","01-Feb-2024","35","0.04"
"MRP","PRIRESC","01-Feb-2024","35","0.04"
"MRP","PRIRESD","01-Feb-2024","35","0.03"
"MRP","PRIRESE","01-Feb-2024","35","0.01"
"MRP","CONRESA","01-Feb-2024","36","10.00"
"MRP","CONRESB","01-Feb-2024","36","8.50"
"MRP","CONRESC","01-Feb-2024","36","7.50"
"MRP","CONRESD","01-Feb-2024","36","6.00"
"MRP","CONRESE","01-Feb-2024","36","2.50"
"MRP","PRIRESA","01-Feb-2024","36","0.05"
"MRP","PRIRESB","01-Feb-2024","36","0.04"
"MRP","PRIRESC","01-Feb-2024","36","0.04"
"MRP","PRIRESD","01-Feb-2024","36","0.03"
"MRP","PRIRESE","01-Feb-2024","36","0.01"
"MRP","CONRESA","01-Feb-2024","37","12.34"
"MRP","CONRESB","01-Feb-2024","37","10.49"
"MRP","CONRESC","01-Feb-2024","37","9.25"
"MRP","CONRESD","01-Feb-2024","37","7.40"
"MRP","CONRESE","01-Feb-2024","37","3.08"
"MRP","PRIRESA","01-Feb-2024","37","0.01"
"MRP","PRIRESB","01-Feb-2024","37","0.01"
