"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","06-Jan-2024","31","10.00"
"MFP","06-Jan-2024","32","10.00"
"MFP","06-Jan-2024","33","10.04"
"MFP","06-Jan-2024","34","10.00"
"MFP","06-Jan-2024","35","10.04"
"MFP","06-Jan-2024","36","10.00"
"MFP","06-Jan-2024","37","35.44"
"MFP","06-Jan-2024","38","14.72"
"MFP","06-Jan-2024","39","44.44"
"MFP","06-Jan-2024","40","30.20"
"MFP","06-Jan-2024","41","22.22"
"MFP","06-Jan-2024","42","20.34"
"MFP","06-Jan-2024","43","21.84"
"MFP","06-Jan-2024","44","11.50"
"MFP","06-Jan-2024","45","10.00"
"MFP","06-Jan-2024","46","10.00"
"MFP","06-Jan-2024","47","10.00"
"MFP","06-Jan-2024","48","10.00"
"MFP","07-Jan-2024","1","9.80"
"MFP","07-Jan-2024","2","10.00"
"MFP","07-Jan-2024","3","10.00"
"MFP","07-Jan-2024","4","10.00"
"MFP","07-Jan-2024","5","10.00"
"MFP","07-Jan-2024","6","10.00"
"MFP","07-Jan-2024","7","10.00"
"MFP","07-Jan-2024","8","15.00"
"MFP","07-Jan-2024","9","10.00"
"MFP","07-Jan-2024","10","10.00"
"MFP","07-Jan-2024","11","10.00"
"MFP","07-Jan-2024","12","10.00"
"MFP","07-Jan-2024","13","10.00"
"MFP","07-Jan-2024","14","15.00"
"MFP","07-Jan-2024","15","33.33"
"MFP","07-Jan-2024","16","35.00"
"MFP","07-Jan-2024","17","10.00"
"MFP","07-Jan-2024","18","35.00"
"MFP","07-Jan-2024","19","10.00"
"MFP","07-Jan-2024","20","10.00"
"MFP","07-Jan-2024","21","10.00"
"MFP","07-Jan-2024","22","9.80"
"MFP","07-Jan-2024","23","9.80"
"MFP","07-Jan-2024","24","9.80"
"MFP","07-Jan-2024","25","10.00"
"MFP","07-Jan-2024","26","10.00"
"MFP","07-Jan-2024","27","10.00"
"MFP","07-Jan-2024","28","9.80"
"MFP","07-Jan-2024","29","10.00"
"MFP","07-Jan-2024","30","10.00"
"MFP","07-Jan-2024","31","10.00"
"MFP","07-Jan-2024","32","9.80"
"MFP","07-Jan-2024","33","9.80"
"MFP","07-Jan-2024","34","10.00"
"MFP","07-Jan-2024","35","10.00"
"MFP","07-Jan-2024","36","10.00"
"MFP","07-Jan-2024","37","44.44"
"MFP","07-Jan-2024","38","13.41"
"MFP","07-Jan-2024","39","57.36"
"MFP","07-Jan-2024","40","36.99"
"MFP","07-Jan-2024","41","32.03"
"MFP","07-Jan-2024","42","11.50"
"MFP","07-Jan-2024","43","11.50"
"MFP","07-Jan-2024","44","10.00"
"MFP","07-Jan-2024","45","10.00"
"MFP","07-Jan-2024","46","10.00"
"MFP","07-Jan-2024","47","10.00"
"MFP","07-Jan-2024","48","9.80"
"MFP","08-Jan-2024","1","9.80"
"MFP","08-Jan-2024","2","10.00"
"MFP","08-Jan-2024","3","9.80"
"MFP","08-Jan-2024","4","10.00"
"MFP","08-Jan-2024","5","9.80"
"MFP","08-Jan-2024","6","10.00"
"MFP","08-Jan-2024","7","20.03"
"MFP","08-Jan-2024","8","20.21"
"MFP","08-Jan-2024","9","20.29"
"MFP","08-Jan-2024","10","22.22"
"MFP","08-Jan-2024","11","28.22"
"MFP","08-Jan-2024","12","20.03"
"MFP","08-Jan-2024","13","20.03"
"MFP","08-Jan-2024","14","22.22"
"MFP","08-Jan-2024","15","20.03"
"MFP","08-Jan-2024","16","20.03"
"MFP","08-Jan-2024","17","10.00"
"MFP","08-Jan-2024","18","20.03"
"MFP","08-Jan-2024","19","10.09"
"MFP","08-Jan-2024","20","22.22"
"MFP","08-Jan-2024","21","22.22"
"MFP","08-Jan-2024","22","16.31"
"MFP","08-Jan-2024","23","15.00"
"MFP","08-Jan-2024","24","9.80"
"MFP","08-Jan-2024","25","12.87"
"MFP","08-Jan-2024","26","10.00"
"MFP","08-Jan-2024","27","11.50"
"MFP","08-Jan-2024","28","18.90"
"MFP","08-Jan-2024","29","21.31"
"MFP","08-Jan-2024","30","21.45"
"MFP","08-Jan-2024","31","33.96"
"MFP","08-Jan-2024","32","35.00"
"MFP","08-Jan-2024","33","32.20"
"MFP","08-Jan-2024","34","35.00"
"MFP","08-Jan-2024","35","35.00"
"MFP","08-Jan-2024","36","35.44"
"MFP","08-Jan-2024","37","53.57"
"MFP","08-Jan-2024","38","35.41"
"MFP","08-Jan-2024","39","60.06"
"MFP","08-Jan-2024","40","44.44"
"MFP","08-Jan-2024","41","35.00"
"MFP","08-Jan-2024","42","31.10"
"MFP","08-Jan-2024","43","19.10"
"MFP","08-Jan-2024","44","15.00"
"MFP","08-Jan-2024","45","10.00"
"MFP","08-Jan-2024","46","22.22"
"MFP","08-Jan-2024","47","15.00"
"MFP","08-Jan-2024","48","22.22"
"MFP","09-Jan-2024","1","10.00"
"MFP","09-Jan-2024","2","10.00"
"MFP","09-Jan-2024","3","10.00"
"MFP","09-Jan-2024","4","10.00"
"MFP","09-Jan-2024","5","10.00"
"MFP","09-Jan-2024","6","9.80"
"MFP","09-Jan-2024","7","10.00"
"MFP","09-Jan-2024","8","10.00"
"MFP","09-Jan-2024","9","9.80"
"MFP","09-Jan-2024","10","10.00"
"MFP","09-Jan-2024","11","10.00"
"MFP","09-Jan-2024","12","9.80"
"MFP","09-Jan-2024","13","9.80"
"MFP","09-Jan-2024","14","9.80"
"MFP","09-Jan-2024","15","15.00"
"MFP","09-Jan-2024","16","15.00"
"MFP","09-Jan-2024","17","10.00"
"MFP","09-Jan-2024","18","15.00"
"MFP","09-Jan-2024","19","11.50"
"MFP","09-Jan-2024","20","15.00"
"MFP","09-Jan-2024","21","15.00"
"MFP","09-Jan-2024","22","15.00"
"MFP","09-Jan-2024","23","11.11"
"MFP","09-Jan-2024","24","9.80"
"MFP","09-Jan-2024","25","12.98"
"MFP","09-Jan-2024","26","15.00"
"MFP","09-Jan-2024","27","15.00"
"MFP","09-Jan-2024","28","13.59"
"MFP","09-Jan-2024","29","11.50"
"MFP","09-Jan-2024","30","10.67"
"MFP","09-Jan-2024","31","13.26"
"MFP","09-Jan-2024","32","15.00"
"MFP","09-Jan-2024","33","10.00"
"MFP","09-Jan-2024","34","11.11"
"MFP","09-Jan-2024","35","10.00"
"MFP","09-Jan-2024","36","11.11"
"MFP","09-Jan-2024","37","35.00"
"MFP","09-Jan-2024","38","11.11"
"MFP","09-Jan-2024","39","50.00"
"MFP","09-Jan-2024","40","22.22"
"MFP","09-Jan-2024","41","15.00"
"MFP","09-Jan-2024","42","11.11"
"MFP","09-Jan-2024","43","10.00"
"MFP","09-Jan-2024","44","10.00"
"MFP","09-Jan-2024","45","10.00"
"MFP","09-Jan-2024","46","10.00"
"MFP","09-Jan-2024","47","10.00"
"MFP","09-Jan-2024","48","10.00"
"MFP","10-Jan-2024","1","9.80"
"MFP","10-Jan-2024","2","10.00"
"MFP","10-Jan-2024","3","9.80"
"MFP","10-Jan-2024","4","9.80"
"MFP","10-Jan-2024","5","9.80"
"MFP","10-Jan-2024","6","9.80"
"MFP","10-Jan-2024","7","9.80"
"MFP","10-Jan-2024","8","9.80"
"MFP","10-Jan-2024","9","9.80"
"MFP","10-Jan-2024","10","10.00"
"MFP","10-Jan-2024","11","10.00"
"MFP","10-Jan-2024","12","15.00"
"MFP","10-Jan-2024","13","11.31"
"MFP","10-Jan-2024","14","15.00"
"MFP","10-Jan-2024","15","15.00"
"MFP","10-Jan-2024","16","15.00"
"MFP","10-Jan-2024","17","10.00"
"MFP","10-Jan-2024","18","20.13"
"MFP","10-Jan-2024","19","11.50"
"MFP","10-Jan-2024","20","15.00"
"MFP","10-Jan-2024","21","11.11"
"MFP","10-Jan-2024","22","10.00"
"MFP","10-Jan-2024","23","10.00"
"MFP","10-Jan-2024","24","9.80"
"MFP","10-Jan-2024","25","14.48"
"MFP","10-Jan-2024","26","15.00"
"MFP","10-Jan-2024","27","11.11"
"MFP","10-Jan-2024","28","11.11"
"MFP","10-Jan-2024","29","13.43"
"MFP","10-Jan-2024","30","12.98"
"MFP","10-Jan-2024","31","15.00"
"MFP","10-Jan-2024","32","11.11"
"MFP","10-Jan-2024","33","12.24"
"MFP","10-Jan-2024","34","22.22"
"MFP","10-Jan-2024","35","12.33"
"MFP","10-Jan-2024","36","15.00"
"MFP","10-Jan-2024","37","37.00"
"MFP","10-Jan-2024","38","14.97"
"MFP","10-Jan-2024","39","44.44"
"MFP","10-Jan-2024","40","22.22"
"MFP","10-Jan-2024","41","15.00"
"MFP","10-Jan-2024","42","11.11"
