"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESA","01-Jul-2024","18","24.68"
"MRP","CONRESB","01-Jul-2024","18","20.98"
"MRP","CONRESC","01-Jul-2024","18","18.51"
"MRP","CONRESD","01-Jul-2024","18","14.81"
"MRP","CONRESE","01-Jul-2024","18","6.17"
"MRP","PRIRESA","01-Jul-2024","18","0.06"
"MRP","PRIRESB","01-Jul-2024","18","0.05"
"MRP","PRIRESC","01-Jul-2024","18","0.04"
"MRP","PRIRESD","01-Jul-2024","18","0.04"
"MRP","PRIRESE","01-Jul-2024","18","0.01"
"MRP","CONRESA","01-Jul-2024","19","23.45"
"MRP","CONRESB","01-Jul-2024","19","19.93"
"MRP","CONRESC","01-Jul-2024","19","17.59"
"MRP","CONRESD","01-Jul-2024","19","14.07"
"MRP","CONRESE","01-Jul-2024","19","5.86"
"MRP","PRIRESA","01-Jul-2024","19","0.06"
"MRP","PRIRESB","01-Jul-2024","19","0.05"
"MRP","PRIRESC","01-Jul-2024","19","0.04"
"MRP","PRIRESD","01-Jul-2024","19","0.04"
"MRP","PRIRESE","01-Jul-2024","19","0.02"
"MRP","CONRESA","01-Jul-2024","20","6.18"
"MRP","CONRESB","01-Jul-2024","20","5.25"
"MRP","CONRESC","01-Jul-2024","20","4.64"
"MRP","CONRESD","01-Jul-2024","20","3.71"
"MRP","CONRESE","01-Jul-2024","20","1.55"
"MRP","PRIRESA","01-Jul-2024","20","0.01"
"MRP","PRIRESB","01-Jul-2024","20","0.01"
"MRP","PRIRESC","01-Jul-2024","20","0.01"
"MRP","PRIRESD","01-Jul-2024","20","0.01"
"MRP","PRIRESE","01-Jul-2024","20","0.00"
"MRP","CONRESA","01-Jul-2024","21","2.00"
"MRP","CONRESB","01-Jul-2024","21","1.70"
"MRP","CONRESC","01-Jul-2024","21","1.50"
"MRP","CONRESD","01-Jul-2024","21","1.20"
"MRP","CONRESE","01-Jul-2024","21","0.50"
"MRP","PRIRESA","01-Jul-2024","21","0.01"
"MRP","PRIRESB","01-Jul-2024","21","0.01"
"MRP","PRIRESC","01-Jul-2024","21","0.01"
"MRP","PRIRESD","01-Jul-2024","21","0.01"
"MRP","PRIRESE","01-Jul-2024","21","0.00"
"MRP","CONRESA","01-Jul-2024","22","1.20"
"MRP","CONRESB","01-Jul-2024","22","1.02"
"MRP","CONRESC","01-Jul-2024","22","0.90"
"MRP","CONRESD","01-Jul-2024","22","0.72"
"MRP","CONRESE","01-Jul-2024","22","0.30"
"MRP","PRIRESA","01-Jul-2024","22","0.06"
"MRP","PRIRESB","01-Jul-2024","22","0.05"
"MRP","PRIRESC","01-Jul-2024","22","0.04"
"MRP","PRIRESD","01-Jul-2024","22","0.04"
"MRP","PRIRESE","01-Jul-2024","22","0.01"
"MRP","CONRESA","01-Jul-2024","23","1.20"
"MRP","CONRESB","01-Jul-2024","23","1.02"
"MRP","CONRESC","01-Jul-2024","23","0.90"
"MRP","CONRESD","01-Jul-2024","23","0.72"
"MRP","CONRESE","01-Jul-2024","23","0.30"
"MRP","PRIRESA","01-Jul-2024","23","0.06"
"MRP","PRIRESB","01-Jul-2024","23","0.05"
"MRP","PRIRESC","01-Jul-2024","23","0.04"
"MRP","PRIRESD","01-Jul-2024","23","0.04"
"MRP","PRIRESE","01-Jul-2024","23","0.01"
"MRP","CONRESA","01-Jul-2024","24","0.50"
"MRP","CONRESB","01-Jul-2024","24","0.42"
"MRP","CONRESC","01-Jul-2024","24","0.38"
"MRP","CONRESD","01-Jul-2024","24","0.30"
"MRP","CONRESE","01-Jul-2024","24","0.12"
"MRP","PRIRESA","01-Jul-2024","24","0.01"
"MRP","PRIRESB","01-Jul-2024","24","0.01"
"MRP","PRIRESC","01-Jul-2024","24","0.01"
"MRP","PRIRESD","01-Jul-2024","24","0.01"
"MRP","PRIRESE","01-Jul-2024","24","0.00"
"MRP","CONRESA","01-Jul-2024","25","0.01"
"MRP","CONRESB","01-Jul-2024","25","0.01"
"MRP","CONRESC","01-Jul-2024","25","0.01"
"MRP","CONRESD","01-Jul-2024","25","0.01"
"MRP","CONRESE","01-Jul-2024","25","0.00"
"MRP","PRIRESA","01-Jul-2024","25","0.01"
"MRP","PRIRESB","01-Jul-2024","25","0.01"
"MRP","PRIRESC","01-Jul-2024","25","0.01"
"MRP","PRIRESD","01-Jul-2024","25","0.01"
